"label_1","label_2","passage_1","passage_2","score_1","score_2"
1.0,0.0,"Let me be clear on one thing: I [[love]] this place. The DJ's they have make it a lot of fun and the movie selections are great. In addition, their beer and wine selections are quite tasty. So, why not 5 stars? I think that the crowd just has to pick up, really. I know they're currently working on adding new menu items and movie selections to the place, but right now, it can just be dead. I went in there most recently last Friday. There was literally only one other group of people there. And I use the term ""group of people"" loosely, considering it was a group of two. We ended up leaving, because I can spend time with just my group of friends at my house if I wanted to and we were looking more to have an outing. However, I wanted the FilmBar atmosphere and experience that I certainly get on Saturday nights and it just was not there on Friday. DO go on Saturday nights. DJentrification is great and the vibe is wonderful. BUT...more importantly...go on other days!!! This place needs to fill up. Go see a movie, the theater is great! Get some drinks for happy hour. Go on Friday night and Sunday night! It's a nice bar that really has more of a hip lounge kind of feel. And the great part is that they're improving every day. I think they're only about a year old and it sometimes takes time. But the staff is great, the drinks are perfectly chosen, and the music is generally pretty amazing.","Let me be clear on one thing: I [[adore]] this place. The DJ's they have make it a lot of fun and the movie selections are great. In addition, their beer and wine selections are quite tasty. So, why not 5 stars? I think that the crowd just has to pick up, really. I know they're currently working on adding new menu items and movie selections to the place, but right now, it can just be dead. I went in there most recently last Friday. There was literally only one other group of people there. And I use the term ""group of people"" loosely, considering it was a group of two. We ended up leaving, because I can spend time with just my group of friends at my house if I wanted to and we were looking more to have an outing. However, I wanted the FilmBar atmosphere and experience that I certainly get on Saturday nights and it just was not there on Friday. DO go on Saturday nights. DJentrification is great and the vibe is wonderful. BUT...more importantly...go on other days!!! This place needs to fill up. Go see a movie, the theater is great! Get some drinks for happy hour. Go on Friday night and Sunday night! It's a nice bar that really has more of a hip lounge kind of feel. And the great part is that they're improving every day. I think they're only about a year old and it sometimes takes time. But the staff is great, the drinks are perfectly chosen, and the music is generally pretty amazing.",0.5806831121444702,0.5044284462928772
0.0,1.0,"Circus Circus is [[okay]] for those who are looking to save money and for families with kids. Other than that, this probably is not the best place. Generally, the [[casino]] and the Midway reeks of trash and smoke, which can become unbearable especially when it becomes [[extremely]] crowded later in the day. The Adventuredome is crowded with kids running around and [[teens]] in herds, but it definitely seems like a good time for those interested in theme parks. The free and continuous circus [[acts]] are also great entertainment. Even though it is located on the strip, it is so far away from all the [[real]] excitement and you would have to drive to other parking lots if you [[want]] to experience the full strip because walking would take a while. If you're looking for the glitz of [[Las]] Vegas, stay at the Bellagio or other similar hotels because what you'll get at Circus Circus are touristy souvenir shops, [[unclean]] areas, and [[outdated]] [[rooms]]. Good food [[options]] and [[okay]] customer service [[overall]]. Tip: Bring hand sanitizer and/or hand wipes Most likely will not be coming back here in the [[future]]. And the clown at the entrance sign is [[extremely]] creepy.","Circus Circus is [[alright]] for those who are looking to save money and for families with kids. Other than that, this probably is not the best place. Generally, the [[casinos]] and the Midway reeks of trash and smoke, which can become unbearable especially when it becomes [[hugely]] crowded later in the day. The Adventuredome is crowded with kids running around and [[teen]] in herds, but it definitely seems like a good time for those interested in theme parks. The free and continuous circus [[act]] are also great entertainment. Even though it is located on the strip, it is so far away from all the [[actual]] excitement and you would have to drive to other parking lots if you [[wanna]] to experience the full strip because walking would take a while. If you're looking for the glitz of [[La]] Vegas, stay at the Bellagio or other similar hotels because what you'll get at Circus Circus are touristy souvenir shops, [[impure]] areas, and [[antiquated]] [[room]]. Good food [[option]] and [[alright]] customer service [[total]]. Tip: Bring hand sanitizer and/or hand wipes Most likely will not be coming back here in the [[upcoming]]. And the clown at the entrance sign is [[vitally]] creepy.",0.981187105178833,0.5161136984825134
0.0,1.0,"Came here on a weekend evening to grab a bite and some needed beverages. We ordered a bottle of wine and started out with their app special, the fried green tomatoes. This was def the best [[part]] of the [[meal]]. They were [[pretty]] yummy. I had the seafood crepes as my entree and wasn't expecting and didn't like the cream sauce. It was too heavy. My husband had a turkey panini of some sort which was pretty good but you can't really go wrong with a sandwich. I wasn't super impressed with the food or the ambience so not sure if I'll be back.","Came here on a weekend evening to grab a bite and some needed beverages. We ordered a bottle of wine and started out with their app special, the fried green tomatoes. This was def the best [[portions]] of the [[meals]]. They were [[quite]] yummy. I had the seafood crepes as my entree and wasn't expecting and didn't like the cream sauce. It was too heavy. My husband had a turkey panini of some sort which was pretty good but you can't really go wrong with a sandwich. I wasn't super impressed with the food or the ambience so not sure if I'll be back.",0.851598858833313,0.5317443609237671
1.0,0.0,"I went on Sunday around 4pm for [[dinner]]. Salmon and sea bass were both [[really]] fresh, and Salmon is not too over-cooked or dry. I got the buy one [[get]] one dinner coupon from myvegas, considering [[paid]] $14 for 2 [[dinner]]. [[Have]] cocktail [[shrimp]], some mixed olives. The food is not [[bad]] for the [[price]], and their sushi [[taste]] even better than Aria, or wicked spoon. They [[have]] the Mongolian stir fry dish, but I was too full to [[try]] any. If you like crab, this is not the place for you, I didn't [[see]] any. I don't like crab anyway, so I don't [[really]] care.","I went on Sunday around 4pm for [[supper]]. Salmon and sea bass were both [[truly]] fresh, and Salmon is not too over-cooked or dry. I got the buy one [[got]] one dinner coupon from myvegas, considering [[paying]] $14 for 2 [[lunches]]. [[Ha]] cocktail [[shrimps]], some mixed olives. The food is not [[inclement]] for the [[pricing]], and their sushi [[tasting]] even better than Aria, or wicked spoon. They [[ha]] the Mongolian stir fry dish, but I was too full to [[attempts]] any. If you like crab, this is not the place for you, I didn't [[behold]] any. I don't like crab anyway, so I don't [[genuinely]] care.",0.9746288657188416,0.5212417840957642
1.0,0.0,"I go to this smiths because it is the closest supermarket to my house. There is an Albertson's that is across the street from the Smith's, but I prefer Smith's. First of all, Smith's is open 24/7. That's great if I need some late night munchies or commodities such as toilet paper. Second, they have self checkout registers. I feel weird getting checked out by an employee, it seems as if I should be tipping them or something. If you have a shoppers card, you can save a lot of money on certain items that are discounted. And, if you use your card, you can redeem points towards gas discounts, which really isn't that great because the discount is at Shell stations, which charge a lot more than most gas stations. I will continue to shop here because it's convenient. The [[prices]] aren't that bad either, it's better than Albertsons. I think the prices are better than Vons too.","I go to this smiths because it is the closest supermarket to my house. There is an Albertson's that is across the street from the Smith's, but I prefer Smith's. First of all, Smith's is open 24/7. That's great if I need some late night munchies or commodities such as toilet paper. Second, they have self checkout registers. I feel weird getting checked out by an employee, it seems as if I should be tipping them or something. If you have a shoppers card, you can save a lot of money on certain items that are discounted. And, if you use your card, you can redeem points towards gas discounts, which really isn't that great because the discount is at Shell stations, which charge a lot more than most gas stations. I will continue to shop here because it's convenient. The [[costing]] aren't that bad either, it's better than Albertsons. I think the prices are better than Vons too.",0.5364587306976318,0.5274543166160583
1.0,0.0,"Those [[looking]] to unleash the interior designer within themselves can do no better than to [[come]] here. It's not particularly cheap, but if it's modern and slightly more unique [[items]] you are after then this is the place you are looking for. However, it should be noted that this place does not deal exclusively in lights and also offers other [[interior]] items [[generally]] [[including]] some sort of relationship to light in one form or another such as a number of [[items]] of furniture [[consisting]] of mirrors as their external [[surface]]. IF you do want something a bit more specific and have the money to [[spend]] then a visit here might be in order.","Those [[searching]] to unleash the interior designer within themselves can do no better than to [[coming]] here. It's not particularly cheap, but if it's modern and slightly more unique [[item]] you are after then this is the place you are looking for. However, it should be noted that this place does not deal exclusively in lights and also offers other [[interiors]] items [[ordinarily]] [[include]] some sort of relationship to light in one form or another such as a number of [[item]] of furniture [[composed]] of mirrors as their external [[surfaces]]. IF you do want something a bit more specific and have the money to [[spending]] then a visit here might be in order.",0.8226833343505859,0.501774787902832
0.0,0.0,"Tres sal\u00e9, plut\u00f4t cher et bien ordinaire. Nous y sommes all\u00e9s pour le lunch un vendredi. Nous \u00e9tions 5 (d\u00e9mographique: 2 hommes, 4 dames entre 29 et 49 ans et tous foodies) r\u00e9guliers du Centropolis, mais nous n'avions jamais essay\u00e9 ce restaurant. L'endroit \u00e9tait plut\u00f4t inoccup\u00e9 (hmmm...). Le d\u00e9cor est bien, \u00e7a d\u00e9pend des go\u00fbts, c'est brun en tout cas. Table d'h\u00f4te du midi, un choix de poulet r\u00f4tisserie \u00e0 la portugaise (je croix), poulet grill\u00e9 \u00e0 la portugaise, Sandwich ""hot chicken"", saumon (ok? Mettons que des clients vont dans une r\u00f4tisserie pour manger du poisson, fine) hamburger steak (!!!). Bon, c'est pas grave, nous, nous voulions du fameux poulet portugais, alors 5 assiettes de poulets grill\u00e9, pas d'h\u00e9sitation. Choix de soupe, frites de poulet avec sauce piquante ou salade C\u00e9sar (pas trop original). C'\u00e9tait correcte mais la sauce piquante br\u00fblait la bouche, mais \u00e0 cause du sel pas des piments. Arrive le poulet avec l\u00e9gumes r\u00f4ties , frites et sauce BBQ de la casa. Poulet \u00e9tait pas mal, juteux mais sal\u00e9, les l\u00e9gumes \u00e9taient tr\u00e8s (!) croquants et un peu fade, les frites molles (yuk), et la sauce je la qualifierais de saumure, personne ne l'a touch\u00e9. Les verres d'eau se sont vid\u00e9s plut\u00f4t rapidement... Mayo sur le c\u00f4t\u00e9 sortie directement du pot (c'est pourtant pas dure de faire un mayo maison, ou m\u00eame juste ajouter un peu de jus de citron). Pas de caf\u00e9 ou dessert avec la table d'h\u00f4te. Bi\u00e8re en fut: seulement des m\u00e9diocres produits Rickards (avec toutes les supers micro brasseries aux alentours, \u00e7a me tue). Le pire, 7.50$ pour une pinte de bi\u00e8re moche - plus que 2x le prix du resto d'\u00e0 c\u00f4t\u00e9, et eux ils ont un bon choix!. Espresso 3.50$! Conclusion, un lunch \u00e0 oublier pour 35$+. Verdict unanime, aucun de nous cinq y retournera.","Tres sal\u00e9, plut\u00f4t cher et bien ordinaire. Nous y sommes all\u00e9s pour le lunch un vendredi. Nous \u00e9tions 5 (d\u00e9mographique: 2 hommes, 4 dames entre 29 et 49 ans et tous foodies) r\u00e9guliers du Centropolis, mais nous n'avions jamais essay\u00e9 ce restaurant. L'endroit \u00e9tait plut\u00f4t inoccup\u00e9 (hmmm...). Le d\u00e9cor est bien, \u00e7a d\u00e9pend des go\u00fbts, c'est brun en tout cas. Table d'h\u00f4te du midi, un choix de poulet r\u00f4tisserie \u00e0 la portugaise (je croix), poulet grill\u00e9 \u00e0 la portugaise, Sandwich ""hot chicken"", saumon (ok? Mettons que des clients vont dans une r\u00f4tisserie pour manger du poisson, fine) hamburger steak (!!!). Bon, c'est pas grave, nous, nous voulions du fameux poulet portugais, alors 5 assiettes de poulets grill\u00e9, pas d'h\u00e9sitation. Choix de soupe, frites de poulet avec sauce piquante ou salade C\u00e9sar (pas trop original). C'\u00e9tait correcte mais la sauce piquante br\u00fblait la bouche, mais \u00e0 cause du sel pas des piments. Arrive le poulet avec l\u00e9gumes r\u00f4ties , frites et sauce BBQ de la casa. Poulet \u00e9tait pas mal, juteux mais sal\u00e9, les l\u00e9gumes \u00e9taient tr\u00e8s (!) croquants et un peu fade, les frites molles (yuk), et la sauce je la qualifierais de saumure, personne ne l'a touch\u00e9. Les verres d'eau se sont vid\u00e9s plut\u00f4t rapidement... Mayo sur le c\u00f4t\u00e9 sortie directement du pot (c'est pourtant pas dure de faire un mayo maison, ou m\u00eame juste ajouter un peu de jus de citron). Pas de caf\u00e9 ou dessert avec la table d'h\u00f4te. Bi\u00e8re en fut: seulement des m\u00e9diocres produits Rickards (avec toutes les supers micro brasseries aux alentours, \u00e7a me tue). Le pire, 7.50$ pour une pinte de bi\u00e8re moche - plus que 2x le prix du resto d'\u00e0 c\u00f4t\u00e9, et eux ils ont un bon choix!. Espresso 3.50$! Conclusion, un lunch \u00e0 oublier pour 35$+. Verdict unanime, aucun de nous cinq y retournera.","",""
1.0,1.0,"I love Mimi's Caf\u00e9... I do, but I ""gadda"" say the following, I don't have to, I ""gadda"". My wife and I went there for dinner... the ""Hi there"" greeting rapidly changed to an annoyed face when we requested a booth that wasn't in the area first chosen by the waitress... we hadn't sit down for 2 minutes that we were already being asked for the drinks... we politely asked for a little more time... our order was taken, the drinks and the food were delivered. We hadn't got one bite that the waitress came over asking if we 'were going to have desserts"".... my wife said ""we don't know yet"".... the waitress said that she was leaving, and asked if she could give us the check since we were not having dessert... I couldn't believe it and just lost it on her... how dare you ask me to pay because YOU are leaving? Are we eating on your schedule? .. you are certainly not a servant but you are a t our service... we pay for it....I made a point telling the manager but he clearly didn't give a rat's a**.. he barely listened and walked away, saying he had to do something.... never came back... i had to call him back to finish the story.... the place is never full at night.... well they're going to have 2 people less .... we'll go somewhere else.....","I love Mimi's Caf\u00e9... I do, but I ""gadda"" say the following, I don't have to, I ""gadda"". My wife and I went there for dinner... the ""Hi there"" greeting rapidly changed to an annoyed face when we requested a booth that wasn't in the area first chosen by the waitress... we hadn't sit down for 2 minutes that we were already being asked for the drinks... we politely asked for a little more time... our order was taken, the drinks and the food were delivered. We hadn't got one bite that the waitress came over asking if we 'were going to have desserts"".... my wife said ""we don't know yet"".... the waitress said that she was leaving, and asked if she could give us the check since we were not having dessert... I couldn't believe it and just lost it on her... how dare you ask me to pay because YOU are leaving? Are we eating on your schedule? .. you are certainly not a servant but you are a t our service... we pay for it....I made a point telling the manager but he clearly didn't give a rat's a**.. he barely listened and walked away, saying he had to do something.... never came back... i had to call him back to finish the story.... the place is never full at night.... well they're going to have 2 people less .... we'll go somewhere else.....","",""
1.0,0.0,"I was in town visiting a friend, and he suggested we [[try]] Scottsdale Quarter for shopping & restaurants. There are a ton of restaurants in Scottsdale Quarter, and Tanzy seemed to have the most [[diverse]] menu and great decor. Everything about this [[place]] oozes cool. PROS: 1. [[Ambience]] - the restaurant has beautiful, modern decor and [[attracts]] a young, upscale crowd. As you enter, there is [[large]] lounge area with sofas which makes it great for large groups to [[relax]] together. We actually [[ate]] in the lounge area and it was [[comfortable]] and relaxing. 2. [[Food]] - I tried a mozzarella bruschetta appetizer that is made in front of you which was a nice [[touch]] and also tried a pasta dish for my entree. Both dishes tasted good and the presentation looked fantastic. CONS: 1. Service - the service is so-so. As I [[mentioned]], we [[chose]] to sit in the lounge area, and our waitress would [[check]]-in on us every 20-30 minutes even though the restaurant was [[pretty]] quiet. Our glasses were empty and took us awhile to get our entree order in after getting appetizers. 2. [[Price]] - the two of us ordered 2 appetizers, 2 entrees, and a couple of drinks each. Total cost about $110 (including tax & tip). A little pricey. Overall, I would visit this restaurant again once or twice a year for special occasions and group events.","I was in town visiting a friend, and he suggested we [[attempts]] Scottsdale Quarter for shopping & restaurants. There are a ton of restaurants in Scottsdale Quarter, and Tanzy seemed to have the most [[various]] menu and great decor. Everything about this [[placing]] oozes cool. PROS: 1. [[Atmosphere]] - the restaurant has beautiful, modern decor and [[attract]] a young, upscale crowd. As you enter, there is [[big]] lounge area with sofas which makes it great for large groups to [[relaxing]] together. We actually [[eat]] in the lounge area and it was [[cozy]] and relaxing. 2. [[Eating]] - I tried a mozzarella bruschetta appetizer that is made in front of you which was a nice [[touching]] and also tried a pasta dish for my entree. Both dishes tasted good and the presentation looked fantastic. CONS: 1. Service - the service is so-so. As I [[cited]], we [[choose]] to sit in the lounge area, and our waitress would [[checks]]-in on us every 20-30 minutes even though the restaurant was [[quite]] quiet. Our glasses were empty and took us awhile to get our entree order in after getting appetizers. 2. [[Costing]] - the two of us ordered 2 appetizers, 2 entrees, and a couple of drinks each. Total cost about $110 (including tax & tip). A little pricey. Overall, I would visit this restaurant again once or twice a year for special occasions and group events.",0.8914124369621277,0.5641857981681824
0.0,0.0,"Me and my boyfriend went here for brunch over the weekend. We were told that there would be a wait of about 20 min, but we got seated in 10 min. The service is very friendly and efficient. I ordered the Low Country Hash without the eggs, and my boyfriend ordered the Migas. They were both decent after adding some salt and hot sauce... Greasy, but decent. The atmosphere here is a little weird for a brunch place. It's dark and dingy inside, like a bar (which I understand it is), but I like brunch places to be more lit up with natural lighting and larger windows, because, duh, it should brighten you up after a lazy morning! Also, any time someone opened the door to enter or leave, there was a gust of cold air that blew right in, and it was 30F outside! At one point, the hostess held the door open for a good amount of time, for a group of people descending down the stairs. Like, is that chivalry really necessary? And if it is, can't you just open the door for them when they get to it, instead of holding it open while they are 20 feet away as the other diners get frozen to their bones? I believe the second floor might be nicer, but that's not where they seated us so that's that. Also, what kind of a brunch place does not carry anything other than whole milk? No 2%, no skim, not even soy milk! So, overall, my experience was just meh. I don't think I'll go back.","Me and my boyfriend went here for brunch over the weekend. We were told that there would be a wait of about 20 min, but we got seated in 10 min. The service is very friendly and efficient. I ordered the Low Country Hash without the eggs, and my boyfriend ordered the Migas. They were both decent after adding some salt and hot sauce... Greasy, but decent. The atmosphere here is a little weird for a brunch place. It's dark and dingy inside, like a bar (which I understand it is), but I like brunch places to be more lit up with natural lighting and larger windows, because, duh, it should brighten you up after a lazy morning! Also, any time someone opened the door to enter or leave, there was a gust of cold air that blew right in, and it was 30F outside! At one point, the hostess held the door open for a good amount of time, for a group of people descending down the stairs. Like, is that chivalry really necessary? And if it is, can't you just open the door for them when they get to it, instead of holding it open while they are 20 feet away as the other diners get frozen to their bones? I believe the second floor might be nicer, but that's not where they seated us so that's that. Also, what kind of a brunch place does not carry anything other than whole milk? No 2%, no skim, not even soy milk! So, overall, my experience was just meh. I don't think I'll go back.","",""
1.0,0.0,"Paymon's is [[authentic]] Middle Eastern the way Carrabba's is authentic Italian - it's not. But they have good cooks who do a good enough job that it doesn't matter. I shared the combo platter with three others, and it had all those unique dishes that you come to a [[place]] like this for: Tabouli, Baba Ganoush, Hummus, something else I can't spell or pronounce correctly unless I [[have]] a cold. My meetup group decided to [[come]] here and I enjoyed the [[chance]] to check it out. I've driven by many times but never ate here. What's with the [[name]]? Is that Lebanese or something? I'm too [[tired]] to [[really]] [[care]]. I did not have time to [[try]] the hookahs. I'm not even sure what a hookah is - I always [[thought]] it was a glass contraption college [[kids]] used to hide the smell of the weed they were smoking. Or a stage prop from Alice in Wonderland. I guess I'm not gettin jiggy with it. I saw no strippers while I was eating here. Minus one star.","Paymon's is [[true]] Middle Eastern the way Carrabba's is authentic Italian - it's not. But they have good cooks who do a good enough job that it doesn't matter. I shared the combo platter with three others, and it had all those unique dishes that you come to a [[placing]] like this for: Tabouli, Baba Ganoush, Hummus, something else I can't spell or pronounce correctly unless I [[ha]] a cold. My meetup group decided to [[coming]] here and I enjoyed the [[chances]] to check it out. I've driven by many times but never ate here. What's with the [[naming]]? Is that Lebanese or something? I'm too [[weary]] to [[genuinely]] [[caring]]. I did not have time to [[attempt]] the hookahs. I'm not even sure what a hookah is - I always [[thoughts]] it was a glass contraption college [[children]] used to hide the smell of the weed they were smoking. Or a stage prop from Alice in Wonderland. I guess I'm not gettin jiggy with it. I saw no strippers while I was eating here. Minus one star.",0.9108655452728271,0.5472663044929504
0.0,1.0,"[[Generally]], since we only [[had]] dessert, I wouldn't review Midnight Diner until I went back for a full meal. The thing is I don't see that happening. While the decor is [[completely]] charming (a clean, bright rendition of the classic diner vibe), the hours are where it's at (all of them), and the cake that I tasted (a bite of chocolate and many bites of carrot) was rich and delicious the [[overall]] experience was [[soured]] by the service. Our waiter hovered over our [[booth]] (his only table at the post-midnight time) and kept asking if we were ready to order even though he was literally watching us still discuss what to split. Only once we decided on the brownie sundae, which he had suggested, did he tell us they were out of some of the ingredients. [[Maybe]] it's because I [[really]] hate feeling [[rushed]] or doing things twice, but by the time I ate fraction of my huge piece of cake I [[really]] had no [[desire]] to [[return]]. The food may be good, but there are other places to [[get]] good diner [[food]] in the wee hours in CLT.","[[Usually]], since we only [[ha]] dessert, I wouldn't review Midnight Diner until I went back for a full meal. The thing is I don't see that happening. While the decor is [[abundantly]] charming (a clean, bright rendition of the classic diner vibe), the hours are where it's at (all of them), and the cake that I tasted (a bite of chocolate and many bites of carrot) was rich and delicious the [[total]] experience was [[sour]] by the service. Our waiter hovered over our [[booths]] (his only table at the post-midnight time) and kept asking if we were ready to order even though he was literally watching us still discuss what to split. Only once we decided on the brownie sundae, which he had suggested, did he tell us they were out of some of the ingredients. [[Might]] it's because I [[genuinely]] hate feeling [[hurried]] or doing things twice, but by the time I ate fraction of my huge piece of cake I [[genuinely]] had no [[desired]] to [[revert]]. The food may be good, but there are other places to [[got]] good diner [[eating]] in the wee hours in CLT.",0.989431619644165,0.5034628510475159
1.0,0.0,"[[Great]] room, appears to be completely renovated with minimal to no traces of the old. [[Friendly]] front desk and room service staff. Good location, there's a light rail stop right outside, but if you're a light sleeper, the sound of the trains might wake you. Nice executive lounge, but staffed poorly. The woman in charge of the lounge could have given me frostbite. She was visibly annoyed to have to leave her internet browsing when a hotel guest would enter. I'd [[definitely]] stay there again, but I'd probably grab my happy hour elsewhere, even if it isn't free.","[[Grand]] room, appears to be completely renovated with minimal to no traces of the old. [[Amiable]] front desk and room service staff. Good location, there's a light rail stop right outside, but if you're a light sleeper, the sound of the trains might wake you. Nice executive lounge, but staffed poorly. The woman in charge of the lounge could have given me frostbite. She was visibly annoyed to have to leave her internet browsing when a hotel guest would enter. I'd [[surely]] stay there again, but I'd probably grab my happy hour elsewhere, even if it isn't free.",0.9598230719566345,0.52475905418396
1.0,0.0,"I have been [[using]] this club since it [[opened]]. I swim and use the locker room. My only [[complaint]] is that they do not know how to clean the tile floors. I [[see]] the cleaning person with a string mop, which is basically just spreading dirty water over the floor. The floors are in need of professional steam cleaning.","I have been [[uses]] this club since it [[open]]. I swim and use the locker room. My only [[complaints]] is that they do not know how to clean the tile floors. I [[behold]] the cleaning person with a string mop, which is basically just spreading dirty water over the floor. The floors are in need of professional steam cleaning.",0.7129069566726685,0.5440260767936707
0.0,1.0,"We have eaten here a few times. They were off this night. I couldn't [[see]] a reason, they were about half full. [[Ordered]] appetizer and salad, and main. They brought theses both at the same time. I can't stand it when resturants stack my order. We proceeded to [[start]] eating, I [[finished]] my salad first but my wife eats slower. She was only half way through here salad and here [[comes]] the main course. I was pissed. I didn't [[say]] anything. We ordered the bass and salmon both were [[ok]]. I hate being rushed. I will probably not come back too [[many]] better [[options]] near by. 12/09/2015 I spoke to the GM, Jim and was very impressed with his professional approach towards making up my experience. We will be going back the next time we are in [[Las]] Vegas.","We have eaten here a few times. They were off this night. I couldn't [[behold]] a reason, they were about half full. [[Decreed]] appetizer and salad, and main. They brought theses both at the same time. I can't stand it when resturants stack my order. We proceeded to [[launched]] eating, I [[completed]] my salad first but my wife eats slower. She was only half way through here salad and here [[happens]] the main course. I was pissed. I didn't [[said]] anything. We ordered the bass and salmon both were [[okay]]. I hate being rushed. I will probably not come back too [[numerous]] better [[option]] near by. 12/09/2015 I spoke to the GM, Jim and was very impressed with his professional approach towards making up my experience. We will be going back the next time we are in [[La]] Vegas.",0.9031320810317993,0.5363235473632812
1.0,0.0,"Saw this place on Yelp and decided to give it a try while I was in Vegas. The [[way]] to order is really confusing. There are five seperate lines that lead to a counter where different workers are making food with different types of meat. The lines are usually out the door so you have to try and stand in the line with the type of meat you plan on ordering and then when you actually get to the front to order you can ask the worker to get you food from the other workers with the different meats down the line. It [[gets]] really hectic because the restaurant gets so packed that there is literally 40 people in a very small space in front of the food counter. If you are claustrophobic this place will freak you out. You pretty much feel like a sardine in a can. The best meat that Tacos El Gordo has available is the ADOBADA (spicy marinated pork meat) that cooked rotating on a spit. The worker will slice the meat directly into the taco tortilla and add on all the toppings you desire. The Adobada is a little spicy so if you cannot handle a little heat this [[might]] not be for you. Tacos El Gordo is right off of the strip so its really easy to find. Parking can be a little difficult at times because it just gets so crowded on the strip.","Saw this place on Yelp and decided to give it a try while I was in Vegas. The [[manner]] to order is really confusing. There are five seperate lines that lead to a counter where different workers are making food with different types of meat. The lines are usually out the door so you have to try and stand in the line with the type of meat you plan on ordering and then when you actually get to the front to order you can ask the worker to get you food from the other workers with the different meats down the line. It [[obtains]] really hectic because the restaurant gets so packed that there is literally 40 people in a very small space in front of the food counter. If you are claustrophobic this place will freak you out. You pretty much feel like a sardine in a can. The best meat that Tacos El Gordo has available is the ADOBADA (spicy marinated pork meat) that cooked rotating on a spit. The worker will slice the meat directly into the taco tortilla and add on all the toppings you desire. The Adobada is a little spicy so if you cannot handle a little heat this [[perhaps]] not be for you. Tacos El Gordo is right off of the strip so its really easy to find. Parking can be a little difficult at times because it just gets so crowded on the strip.",0.6296576857566833,0.5008404850959778
1.0,1.0,"Great place to take the family because of the friendly service. The food is okay but the portions are small and leave you wanting more. The lobster tail was too salty and the steak was good, but small. I like the personal service, but I don't like how small the meals are. Go to a seafood buffet at The Rio or M Resort. Their prices might be higher, but at least you eat till you can take no more. Plus, the crab legs are tasty & plentiful.","Great place to take the family because of the friendly service. The food is okay but the portions are small and leave you wanting more. The lobster tail was too salty and the steak was good, but small. I like the personal service, but I don't like how small the meals are. Go to a seafood buffet at The Rio or M Resort. Their prices might be higher, but at least you eat till you can take no more. Plus, the crab legs are tasty & plentiful.","",""
1.0,0.0,"Some call it ghetto. I call it a [[great]], centrally located hotel that always has affordable rates. If you stay here you needn't worry about taking taxis everywhere unless you're too drunk to walk. I didn't check out their illusive kareoke because I had better partying to do. I saw an asian J.Lo and other incredibly off-looking ""celebrity look-a-likes."" I guess when they hire their ""look-a-likes"" they go off of very vague similarities. Who am I to complain though? It was entertaining to say the least. If you are cheap like myself and looking for a decently priced hotel centrally located, I.P. is the place for you!!! ...boo to all the haters! HA HA HA!","Some call it ghetto. I call it a [[grand]], centrally located hotel that always has affordable rates. If you stay here you needn't worry about taking taxis everywhere unless you're too drunk to walk. I didn't check out their illusive kareoke because I had better partying to do. I saw an asian J.Lo and other incredibly off-looking ""celebrity look-a-likes."" I guess when they hire their ""look-a-likes"" they go off of very vague similarities. Who am I to complain though? It was entertaining to say the least. If you are cheap like myself and looking for a decently priced hotel centrally located, I.P. is the place for you!!! ...boo to all the haters! HA HA HA!",0.8073570728302002,0.6144466400146484
1.0,0.0,"[[Authentic]] Thai [[taste]]. [[Great]] pad see ew, chicken satay, tom yum noodle soup. Go there for the food! [[Ambience]] not there yet. Owner says been [[open]] just 10 days. Thus not well [[decorated]]. Will come back to [[try]] lunch menu and many other dishes yet to try.","[[True]] Thai [[tasting]]. [[Grand]] pad see ew, chicken satay, tom yum noodle soup. Go there for the food! [[Atmosphere]] not there yet. Owner says been [[opens]] just 10 days. Thus not well [[adorned]]. Will come back to [[attempt]] lunch menu and many other dishes yet to try.",0.9940465688705444,0.5412044525146484
0.0,1.0,"Jamie's is pretty good for the cost, but nothing [[particularly]] special. As per usual, the order was a pizza with pineapple, and arrived on time. We only asked for a medium, but the guy on the phone we ordered from said that he could give us a large for less because of a coupon or special that he had, which was pretty darn cool. Their pizza cheese had that soft texture that happens just before melting, with none of those little burn marks or bubbles like a lot of hot-cooked pizza. It wasn't heavily greasy, either. Their crust was pretty bland. Since we ordered delivery, I have no idea about how the location itself is, but there is a drawing of the location on the box that helps give it that homemade vibe, and I kind of like that.","Jamie's is pretty good for the cost, but nothing [[notably]] special. As per usual, the order was a pizza with pineapple, and arrived on time. We only asked for a medium, but the guy on the phone we ordered from said that he could give us a large for less because of a coupon or special that he had, which was pretty darn cool. Their pizza cheese had that soft texture that happens just before melting, with none of those little burn marks or bubbles like a lot of hot-cooked pizza. It wasn't heavily greasy, either. Their crust was pretty bland. Since we ordered delivery, I have no idea about how the location itself is, but there is a drawing of the location on the box that helps give it that homemade vibe, and I kind of like that.",0.5150644779205322,0.5388169884681702
1.0,1.0,"The strip has so much terrible food and terrible drinks for SO much money. My wife and I stopped here and good old Chipotle was better than every other meal we had over the course of a week with the exception of Fleur de lys. So for the record Fleur de lys = #1, Chipotle= #2, and everywhere else isn't worth the effort.","The strip has so much terrible food and terrible drinks for SO much money. My wife and I stopped here and good old Chipotle was better than every other meal we had over the course of a week with the exception of Fleur de lys. So for the record Fleur de lys = #1, Chipotle= #2, and everywhere else isn't worth the effort.","",""
