"original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
1.0,0.9040997624397278,"as long as you got congressmen and senators that are getting kickbacks kickbacks from these different companies that are getting awarded for the defense contracts that 's never going to happen

All companies give money to congressmen and senators .",1.0,0.9040997624397278,"as long as you got congressmen and senators that are getting kickbacks kickbacks from these different companies that are getting awarded for the defense contracts that 's never going to happen

All companies give money to congressmen and senators ."
1.0,0.0018718838691711426,"' She gets a little [[obsessive]] about her sauce .

Her [[sauce]] is so complicated that she 's obsessed with perfecting each ingredient .",2.0,0.50780189037323,"' She gets a little [[compulsive]] about her sauce .

Her [[jus]] is so complicated that she 's obsessed with perfecting each ingredient ."
0.0,0.009106278419494629,"The m ?? tro -LRB- [[subway]] -RRB- is the fastest way to move around the city , but the buses , both in the capital and the other big towns , are best for taking in the sights .

If you 'd like to experience the city sights taking the bus is the best mode of transportation , though taking the subway is [[faster]] .",1.0,0.8056716918945312,"The m ?? tro -LRB- [[metro]] -RRB- is the fastest way to move around the city , but the buses , both in the capital and the other big towns , are best for taking in the sights .

If you 'd like to experience the city sights taking the bus is the best mode of transportation , though taking the subway is [[promptly]] ."
0.0,0.019111335277557373,"In the vaults of the Bank .

In the [[bank]] vault .",2.0,0.999908983707428,"In the vaults of the Bank .

In the [[shore]] vault ."
0.0,0.0049727559089660645,"The rock has a soft texture and can be bought in a variety of shapes .

The rock comes in [[various]] shapes .",1.0,0.6096941232681274,"The rock has a soft texture and can be bought in a variety of shapes .

The rock comes in [[sundry]] shapes ."
0.0,0.6907017230987549,"What 's needed , alongside an evacuation plan , is a realistic program to stabilize conditions for those left behind .

Those left behind will need a program for stabilizing conditions if they can not evacuate .",0.0,0.6907017230987549,"What 's needed , alongside an evacuation plan , is a realistic program to stabilize conditions for those left behind .

Those left behind will need a program for stabilizing conditions if they can not evacuate ."
2.0,0.12391936779022217,"The [[arts]] also [[flourished]] in India during these early times .

The arts languished during those early days .",0.0,0.5761020183563232,"The [[art]] also [[thrived]] in India during these early times .

The arts languished during those early days ."
0.0,0.3312190771102905,"Criminal discovered in last [[chapter]] .

Criminal identified in the closing pages of the book .",1.0,0.9997062087059021,"Criminal discovered in last [[sects]] .

Criminal identified in the closing pages of the book ."
0.0,0.004081428050994873,"To make matters worse , many employers looking to save money -LRB- and please their employees -RRB- will drop dependent benefits if states provide better coverage than the private plans now do .

If states provide better coverage than private plans , many employers will drop dependent benefits to save [[money]] .",1.0,0.7897607088088989,"To make matters worse , many employers looking to save money -LRB- and please their employees -RRB- will drop dependent benefits if states provide better coverage than the private plans now do .

If states provide better coverage than private plans , many employers will drop dependent benefits to save [[monies]] ."
2.0,0.0015429258346557617,"The following are examples of how agencies [[engaged]] [[employee]] unions .

The following are examples of how agencies can [[eradicate]] employee [[unions]] .",0.0,0.6520602703094482,"The following are examples of how agencies [[committed]] [[clerk]] unions .

The following are examples of how agencies can [[expunge]] employee [[joins]] ."
0.0,0.14424723386764526,"They were quite , tetanic in [[character]] . ''

They were tense in how they acted .",2.0,0.9866964221000671,"They were quite , tetanic in [[specifications]] . ''

They were tense in how they acted ."
0.0,0.05290597677230835,"ran toward us rather slowly , like people finishing their run .

They did not run toward us amazingly [[quickly]] .",2.0,0.9904026389122009,"ran toward us rather slowly , like people finishing their run .

They did not run toward us amazingly [[promptly]] ."
2.0,7.677078247070312e-05,"And [[environmentalists]] [[have]] on [[occasion]] [[attacked]] [[religion]] for promoting human [[domination]] over the natural world .

[[Environmentalists]] [[have]] never [[attacked]] religions .",1.0,0.5097408294677734,"And [[environmentalist]] [[was]] on [[eventuality]] [[criticized]] [[faiths]] for promoting human [[hegemony]] over the natural world .

[[Humanitarians]] [[receive]] never [[befallen]] religions ."
2.0,0.0021839141845703125,"Can I [[help]] you ? '

[[I]] '[[m]] not [[helping]] you at all .",1.0,0.5257840752601624,"Can I [[enable]] you ? '

[[me]] '[[kneecaps]] not [[facilitated]] you at all ."
1.0,0.5973845720291138,"What about the hole ? '' They scanned the cliff-side narrowly .

They [[looked]] from the top of the cliff for the hole .",2.0,0.8794372081756592,"What about the hole ? '' They scanned the cliff-side narrowly .

They [[checked]] from the top of the cliff for the hole ."
2.0,0.9382333159446716,"Poirot remained lost in thought for a few minutes .

Poirot did n't think .",2.0,0.9382333159446716,"Poirot remained lost in thought for a few minutes .

Poirot did n't think ."
2.0,0.0004782676696777344,"Their supplies scarce , their harvest meager , and their [[spirit]] broken , they abandoned the fort in 1858 .

Their [[spirit]] was never [[broken]] despite having no more food .",1.0,0.7163695096969604,"Their supplies scarce , their harvest meager , and their [[mind]] broken , they abandoned the fort in 1858 .

Their [[esprit]] was never [[trampled]] despite having no more food ."
0.0,0.2687680721282959,"and when they get out they should have uh i do n't know you know some reasonable amount of money

They [[should]] have ample financial capacity upon release .",1.0,0.9130783081054688,"and when they get out they should have uh i do n't know you know some reasonable amount of money

They [[shall]] have ample financial capacity upon release ."
2.0,0.008434414863586426,"It might not stop them completely but it would [[slow]] them the first night .

It wo n't [[affect]] their speed at all .",1.0,0.6072530746459961,"It might not stop them completely but it would [[sluggish]] them the first night .

It wo n't [[touching]] their speed at all ."
2.0,0.008952915668487549,"After criticizing the GOP openly for weeks , Buchanan announced that he would seek the Reform presidential nomination , which would bring him $ 12 million in federal funds .

Buchanan [[passed]] on the opportunity to seek the presidential nomination .",0.0,0.9924182891845703,"After criticizing the GOP openly for weeks , Buchanan announced that he would seek the Reform presidential nomination , which would bring him $ 12 million in federal funds .

Buchanan [[enacted]] on the opportunity to seek the presidential nomination ."
0.0,0.15785270929336548,"Were you in [[company]] with anyone ?

[[Who]] was with you ?",1.0,0.8203067183494568,"Were you in [[corporations]] with anyone ?

[[Whom]] was with you ?"
1.0,0.0007259249687194824,"Finally the woman opened her eyes feebly .

She opened her eyes after several [[minutes]] .",0.0,0.7667107582092285,"Finally the woman opened her eyes feebly .

She opened her eyes after several [[mn]] ."
0.0,0.005851030349731445,"What changed ?

What was [[different]] ?",1.0,0.9912329316139221,"What changed ?

What was [[alia]] ?"
0.0,0.008680403232574463,"The program covers those units covered by the new nationwide sulfur dioxide trading program that are located in the States in the WRAP and that , in any year starting in 2000 , emit more than 100 tons of sulfur dioxide and are used to produce electricity for sale .

The program covers units covered by the [[nationwide]] sulfur dioxide trading program .",2.0,0.9666659832000732,"The program covers those units covered by the new nationwide sulfur dioxide trading program that are located in the States in the WRAP and that , in any year starting in 2000 , emit more than 100 tons of sulfur dioxide and are used to produce electricity for sale .

The program covers units covered by the [[nationale]] sulfur dioxide trading program ."
0.0,0.005615949630737305,"But there 's plenty more .

There is a [[lot]] more .",1.0,0.9981430768966675,"But there 's plenty more .

There is a [[batch]] more ."
2.0,0.18761277198791504,"And far , far away - [[lying]] still on the tracks - was the back of the train .

The train was speeding along the track .",1.0,0.9767486453056335,"And far , far away - [[lies]] still on the tracks - was the back of the train .

The train was speeding along the track ."
1.0,0.8230219483375549,"Ocho Rios is Spanish for eight rivers , but this name is not descriptive of the area .

The area does n't have eight rivers , only four .",1.0,0.8230219483375549,"Ocho Rios is Spanish for eight rivers , but this name is not descriptive of the area .

The area does n't have eight rivers , only four ."
1.0,0.0044838786125183105,"The story of the technology business gets spiced up because the reality is so [[bland]] .

Reality is so bland that the virtual reality technology business gets spiced up .",2.0,0.9715843200683594,"The story of the technology business gets spiced up because the reality is so [[humdrum]] .

Reality is so bland that the virtual reality technology business gets spiced up ."
2.0,0.00037932395935058594,"` We ca n't find him , Benjamin , ' [[Lincoln]]/Natalia said .

Lincoln/Natalia and Benjamin [[found]] him quite [[easily]] .",1.0,0.5378850698471069,"` We ca n't find him , Benjamin , ' [[Clicking]]/Natalia said .

Lincoln/Natalia and Benjamin [[indicated]] him quite [[easier]] ."
1.0,0.0008618831634521484,"I entered her shack , opening the painted [[door]] covered in runes of warding .

[[I]] [[entered]] the shack , bidden by her -- the [[runes]] of warding would [[have]] [[surely]] [[sent]] me away otherwise .",2.0,0.6349555253982544,"I entered her shack , opening the painted [[wears]] covered in runes of warding .

[[me]] [[rolled]] the shack , bidden by her -- the [[rune]] of warding would [[owns]] [[visibly]] [[deployed]] me away otherwise ."
2.0,0.0043964385986328125,"I sha n't [[stop]] you . ''

You can [[stop]] .",0.0,0.9976362586021423,"I sha n't [[suspension]] you . ''

You can [[judgment]] ."
0.0,0.01130002737045288,"He appropriated for the [[State]] much of the personal fortunes of the princes , but found it harder to curtail the power of land-owners who had extensive contacts with the more conservative elements in his Congress Party .

He was able to take much of the princes ' individual fortunes for the State , but it was more difficult to wrest power from land owners in contact with the conservative elements of the Congress Party .",1.0,0.7312585115432739,"He appropriated for the [[Sate]] much of the personal fortunes of the princes , but found it harder to curtail the power of land-owners who had extensive contacts with the more conservative elements in his Congress Party .

He was able to take much of the princes ' individual fortunes for the State , but it was more difficult to wrest power from land owners in contact with the conservative elements of the Congress Party ."
1.0,0.9041299819946289,"It was replaced in 1910 by the famous old pontoon bridge with its seafood restaurants , which served until the present bridge was opened in 1992 .

The pontoon bridge had shops as well as restaurants .",1.0,0.9041299819946289,"It was replaced in 1910 by the famous old pontoon bridge with its seafood restaurants , which served until the present bridge was opened in 1992 .

The pontoon bridge had shops as well as restaurants ."
1.0,0.061724185943603516,"There are [[factory]] showrooms in the Pedder Building , 12 Pedder Street , in Central .

There are ten factory showroom in the Pedder Building .",2.0,0.9087985754013062,"There are [[mill]] showrooms in the Pedder Building , 12 Pedder Street , in Central .

There are ten factory showroom in the Pedder Building ."
0.0,0.10330629348754883,"Said we was a-[[staying]] at the inn .

He was staying at the inn .",1.0,0.9943059086799622,"Said we was a-[[remnants]] at the inn .

He was staying at the inn ."
0.0,0.9767904877662659,"Albino Alligator -LRB- Miramax -RRB- .

Some alligators suffer from albinism .",0.0,0.9767904877662659,"Albino Alligator -LRB- Miramax -RRB- .

Some alligators suffer from albinism ."
1.0,0.022276222705841064,"My bottom line is that I would recommend the book to students and colleagues and I hope it does well , despite its anti-intellectual p.c.

[[If]] the book was n't so anti-intellectual , it would be my favorite book .",0.0,0.5273895263671875,"My bottom line is that I would recommend the book to students and colleagues and I hope it does well , despite its anti-intellectual p.c.

[[Upon]] the book was n't so anti-intellectual , it would be my favorite book ."
2.0,0.0007455945014953613,"She [[hardly]] needs to mention it -- the media bring it up anyway -- but she invokes it subtly , alluding -LRB- as she did on two Sunday talk shows -RRB- to women who drive their daughters halfway across the state to shake my hand , a woman they dare to believe in .

She really needs to mention it",0.0,0.9971557855606079,"She [[solely]] needs to mention it -- the media bring it up anyway -- but she invokes it subtly , alluding -LRB- as she did on two Sunday talk shows -RRB- to women who drive their daughters halfway across the state to shake my hand , a woman they dare to believe in .

She really needs to mention it"
1.0,0.9413211345672607,"No money no results ! '' Another voice which Tommy rather thought was that of Boris replied : `` Will you guarantee that there ARE results ? ''

Can you guarantee that there will be results with money ?",1.0,0.9413211345672607,"No money no results ! '' Another voice which Tommy rather thought was that of Boris replied : `` Will you guarantee that there ARE results ? ''

Can you guarantee that there will be results with money ?"
2.0,0.00021570920944213867,"you did you [[see]] that

No one saw it .",1.0,0.7748810052871704,"you did you [[believing]] that

No one saw it ."
1.0,0.000570833683013916,"And the door into Mr. Inglethorp 's room ?

The [[door]] into Mr. Inglethorp 's room [[has]] a [[strong]] [[lock]] .",2.0,0.5527358055114746,"And the door into Mr. Inglethorp 's room ?

The [[floodgates]] into Mr. Inglethorp 's room [[maintains]] a [[emphatic]] [[lockout]] ."
1.0,0.0012801885604858398,"He jumped up , planting one hand on the charging horse , and came at the brute with the [[axe]] .

He swung his axe at the brute to knock him off balance .",2.0,0.8199721574783325,"He jumped up , planting one hand on the charging horse , and came at the brute with the [[ax]] .

He swung his axe at the brute to knock him off balance ."
0.0,0.004208922386169434,"Big Game Fishing and Boat Trips .

Boat voyages and [[big]] game fishing .",1.0,0.9699661135673523,"Big Game Fishing and Boat Trips .

Boat voyages and [[jumbo]] game fishing ."
0.0,0.0037589073181152344,"although the uh it 's uh it we almost one day we painted the house to uh we painted we painted the whole inside and it had all this dark trim we thought uh you know we did the one wall but the other trim i 'm trying to think i think i think we left most of it because it gets to be uh they do n't do that in the newer houses now we do n't the uh mold everything is white in a new house everything is white

We painted the [[house]] over the duration of one day .",1.0,0.5941153168678284,"although the uh it 's uh it we almost one day we painted the house to uh we painted we painted the whole inside and it had all this dark trim we thought uh you know we did the one wall but the other trim i 'm trying to think i think i think we left most of it because it gets to be uh they do n't do that in the newer houses now we do n't the uh mold everything is white in a new house everything is white

We painted the [[bedroom]] over the duration of one day ."
2.0,0.029437661170959473,"Consider the Globe : As the respectable media have become sleazy , the Globe has become sleazier .

As the Globe gets sleazier , the respectable media becomes [[less]] so .",1.0,0.9982307553291321,"Consider the Globe : As the respectable media have become sleazy , the Globe has become sleazier .

As the Globe gets sleazier , the respectable media becomes [[slightly]] so ."
2.0,0.002114593982696533,"We need your help with another new feature that starts next week .

We are [[able]] to work with the new feature on our [[own]] .",1.0,0.6578716039657593,"We need your help with another new feature that starts next week .

We are [[capable]] to work with the new feature on our [[certain]] ."
2.0,0.07110947370529175,"All of a sudden I sat down on the edge of the table , and put my face in my hands , sobbing out a ` Mon Dieu !

I sat down on the table and started [[laughing]] out loudly .",0.0,0.9281283020973206,"All of a sudden I sat down on the edge of the table , and put my face in my hands , sobbing out a ` Mon Dieu !

I sat down on the table and started [[laughed]] out loudly ."
2.0,0.00020271539688110352,"Julius Caesar 's nephew Octavian took the name Augustus ; Rome [[ceased]] to be a republic , and [[became]] an empire .

[[Rome]] never [[ceased]] to be a [[republic]] , and did not become an [[empire]] .",1.0,0.5160843133926392,"Julius Caesar 's nephew Octavian took the name Augustus ; Rome [[stopped]] to be a republic , and [[been]] an empire .

[[Gypsies]] never [[abandoned]] to be a [[democratic]] , and did not become an [[kingdom]] ."
1.0,0.01051563024520874,"yes that i think that 's true so that makes them feel definitely like outsiders but like getting back to the their government benefits they they do have a [[lot]] of [[uh]] tax benefits

They receive more [[tax]] benefits then anyone else .",2.0,0.7112441658973694,"yes that i think that 's true so that makes them feel definitely like outsiders but like getting back to the their government benefits they they do have a [[afar]] of [[ummm]] tax benefits

They receive more [[taxation]] benefits then anyone else ."
2.0,0.6306216716766357,"In April 1453 the Sultan 's armies massed outside the city walls , outnumbering the Byzantines ten to one .

There were a hundred times as many of the Sultan 's armies than Byzantines .",2.0,0.6306216716766357,"In April 1453 the Sultan 's armies massed outside the city walls , outnumbering the Byzantines ten to one .

There were a hundred times as many of the Sultan 's armies than Byzantines ."
1.0,0.0019592642784118652,"Even the most aged and infirm travel here to [[die]] , for nothing is more blessed for a devout Hindu than to [[die]] in the great waters of the Varanasi and thus be released from the eternal cycle of rebirth .

[[Sick]] and [[elderly]] people travel here from all over the [[country]] , and even from other [[countries]] .",0.0,0.5741076469421387,"Even the most aged and infirm travel here to [[goner]] , for nothing is more blessed for a devout Hindu than to [[croaks]] in the great waters of the Varanasi and thus be released from the eternal cycle of rebirth .

[[Illness]] and [[elder]] people travel here from all over the [[sate]] , and even from other [[populace]] ."
0.0,0.027426064014434814,"i do n't [[know]] um-hum

I am not certain .",2.0,0.9611708521842957,"i do n't [[mindful]] um-hum

I am not certain ."
1.0,0.12408280372619629,"After the high emotion of de Gaulle 's march down the Champs-Elys ?? es , the business of post-war reconstruction , though boosted by the generous aid of the Americans ' Mar?shall Plan , proved arduous , and the wartime alliance of de Gaulle 's conservatives and the Communist Party soon broke down .

Though the Marshall Plan was designed to help other countries , it failed to fulfill its [[purpose]] with the Communists .",0.0,0.6850866675376892,"After the high emotion of de Gaulle 's march down the Champs-Elys ?? es , the business of post-war reconstruction , though boosted by the generous aid of the Americans ' Mar?shall Plan , proved arduous , and the wartime alliance of de Gaulle 's conservatives and the Communist Party soon broke down .

Though the Marshall Plan was designed to help other countries , it failed to fulfill its [[target]] with the Communists ."
2.0,0.00051116943359375,"The story also made the front page of the New York Times and the Financial Times of London , which said that more than 10,000 members of a mystic cult called Fa Lun Gong caused acute embarrassment to security forces by virtually surrounding the compound where China 's leaders work .

The New York Times [[neglected]] to cover the Fa Lun Gong story in their papers .",1.0,0.7558101415634155,"The story also made the front page of the New York Times and the Financial Times of London , which said that more than 10,000 members of a mystic cult called Fa Lun Gong caused acute embarrassment to security forces by virtually surrounding the compound where China 's leaders work .

The New York Times [[overlooking]] to cover the Fa Lun Gong story in their papers ."
0.0,0.01682990789413452,"And she came to you ?

The person [[asked]] if the [[woman]] came to the other person .",1.0,0.5590789318084717,"And she came to you ?

The person [[asks]] if the [[chick]] came to the other person ."
2.0,0.005171477794647217,"The island has a long history ; its marble deposits were coveted around the ancient world .

The island was settled on very [[recently]] .",1.0,0.9154626727104187,"The island has a long history ; its marble deposits were coveted around the ancient world .

The island was settled on very [[ago]] ."
0.0,0.009085536003112793,"Eighty percent of pagers in the United States were knocked out by a satellite malfunction in space .

A majority of pagers in the United States were [[disrupted]] by a [[satellite]] malfunction .",2.0,0.7822946906089783,"Eighty percent of pagers in the United States were knocked out by a satellite malfunction in space .

A majority of pagers in the United States were [[undisturbed]] by a [[aerospace]] malfunction ."
0.0,0.010415494441986084,"Jon sat down on the [[ground]] cross legged .

The man was on the ground .",2.0,0.9984291195869446,"Jon sat down on the [[braid]] cross legged .

The man was on the ground ."
2.0,0.0001157522201538086,"no never [[heard]] of it

He has definitely [[heard]] of it .",1.0,0.8435297012329102,"no never [[audition]] of it

He has definitely [[overheard]] of it ."
0.0,0.03101271390914917,"Control activities occur at all levels and functions of the entity .

[[Control]] activities happen everywhere in the [[entity]] .",1.0,0.8290737271308899,"Control activities occur at all levels and functions of the entity .

[[Supervisors]] activities happen everywhere in the [[entities]] ."
0.0,0.29354333877563477,"If she did n't like her restaurant so much , the woman 'd be high-up in Applied by now .

She liked her restaurant a [[lot]] .",2.0,0.8500457406044006,"If she did n't like her restaurant so much , the woman 'd be high-up in Applied by now .

She liked her restaurant a [[alot]] ."
2.0,0.02004396915435791,"yeah uh-huh but we look at it sort of as an investment in the future too

We should think [[less]] about our future and more about what we 're investing in today .",1.0,0.8194705247879028,"yeah uh-huh but we look at it sort of as an investment in the future too

We should think [[tiniest]] about our future and more about what we 're investing in today ."
1.0,0.01652073860168457,"Something broke inside her , something in her head .

Something broke inside her , both in her heart and her [[head]]",2.0,0.7286362648010254,"Something broke inside her , something in her head .

Something broke inside her , both in her heart and her [[tete]]"
0.0,0.44538259506225586,"Additionally , GAO 's FederalInformationSystemControlsAuditManualis now used by most major federal audit entities to evaluate computerrelated controls .

A few major federal audit entities use the [[GAO]] system .",1.0,0.9947971105575562,"Additionally , GAO 's FederalInformationSystemControlsAuditManualis now used by most major federal audit entities to evaluate computerrelated controls .

A few major federal audit entities use the [[ALTOS]] system ."
2.0,0.008012056350708008,"You did not [[understand]] that he believed Mademoiselle Cynthia [[guilty]] of the crime ?

He [[believed]] Mademoiselle Cynthia [[innocent]] and you were aware ?",0.0,0.9651240110397339,"You did not [[mindful]] that he believed Mademoiselle Cynthia [[responsible]] of the crime ?

He [[regarded]] Mademoiselle Cynthia [[guileless]] and you were aware ?"
0.0,0.0037540793418884277,"Saint-Th ?? gonnec is an outstanding example , its triumphal arch setting the tone for the majestic calvary of 1610 .

A [[triumphal]] arch is [[present]] at [[Saint]]-Thégonnec .",2.0,0.6711260080337524,"Saint-Th ?? gonnec is an outstanding example , its triumphal arch setting the tone for the majestic calvary of 1610 .

A [[prevails]] arch is [[topical]] at [[Mecca]]-Thégonnec ."
2.0,0.0002612471580505371,"This is my old [[friend]] , Monsieur Poirot , whom I have not seen for years . ''

Monsieur Poirot is a long time enemy of mine ; I hate her .",1.0,0.6596728563308716,"This is my old [[chum]] , Monsieur Poirot , whom I have not seen for years . ''

Monsieur Poirot is a long time enemy of mine ; I hate her ."
2.0,0.000292360782623291,"have you read Tom Clancy

He [[asked]] if he read [[Stephen]] [[King]] .",1.0,0.9905436635017395,"have you read Tom Clancy

He [[aspired]] if he read [[Peters]] [[Rey]] ."
1.0,0.0010538697242736816,"I hate pigeons .

My [[disdain]] for pigeons is well warranted .",2.0,0.9959165453910828,"I hate pigeons .

My [[defy]] for pigeons is well warranted ."
0.0,0.002192080020904541,"Accusations of corruption among officials in Rao 's administration in 1995 also paved the way for a comeback .

People accused Rao officials of corruption , which led to a [[comeback]] .",2.0,0.9816352725028992,"Accusations of corruption among officials in Rao 's administration in 1995 also paved the way for a comeback .

People accused Rao officials of corruption , which led to a [[reverses]] ."
1.0,0.8718131184577942,"In 1982 , Wallace won his last race for governor with a quarter of the black votes cast in the Democratic primary , a fact alluded to in a written epilogue at the end of the film .

Wallace was reelected as governor .",1.0,0.8718131184577942,"In 1982 , Wallace won his last race for governor with a quarter of the black votes cast in the Democratic primary , a fact alluded to in a written epilogue at the end of the film .

Wallace was reelected as governor ."
1.0,0.001236557960510254,"Here 's the 439 [[feet]] + -LRB- 59 feet x 0.6 -RRB- = 474 feet .

[[These]] [[measurements]] are for the Taj [[Mahal]] .",2.0,0.5174375772476196,"Here 's the 439 [[footer]] + -LRB- 59 feet x 0.6 -RRB- = 474 feet .

[[Those]] [[readings]] are for the Taj [[Moti]] ."
0.0,0.9143526554107666,"All of our many earnest experiments produced results in line with random chance , they conclude .

The experiments proved that it was no different that random chance .",0.0,0.9143526554107666,"All of our many earnest experiments produced results in line with random chance , they conclude .

The experiments proved that it was no different that random chance ."
0.0,0.012658298015594482,"The analyses utilized different assumptions and generally resulted in smaller expenditure impact estimates than noted above .

The differing assumptions of the analyses resulted in [[different]] estimate than noted .",2.0,0.8292617797851562,"The analyses utilized different assumptions and generally resulted in smaller expenditure impact estimates than noted above .

The differing assumptions of the analyses resulted in [[dissimilar]] estimate than noted ."
2.0,0.9953339099884033,"yeah it 's a U S territory and it 's just we own it or

I used to be great at remembering this type of thing , but now I do n't .",2.0,0.9953339099884033,"yeah it 's a U S territory and it 's just we own it or

I used to be great at remembering this type of thing , but now I do n't ."
1.0,0.35894978046417236,"did you [[see]] it

It is right in front of you .",2.0,0.9355314373970032,"did you [[think]] it

It is right in front of you ."
0.0,0.5225833654403687,"Poirot answered them categorically , almost mechanically .

Poirot responded to them categorically , like a machine .",0.0,0.5225833654403687,"Poirot answered them categorically , almost mechanically .

Poirot responded to them categorically , like a machine ."
1.0,0.001065075397491455,"The Edinburgh International Festival -LRB- held annually since 1947 -RRB- is acknowledged as one of the world 's most important arts festivals .

The [[festival]] showcases [[exhibitions]] from all seven continents .",2.0,0.8406939506530762,"The Edinburgh International Festival -LRB- held annually since 1947 -RRB- is acknowledged as one of the world 's most important arts festivals .

The [[holidays]] showcases [[fairs]] from all seven continents ."
2.0,0.00010275840759277344,"The Fray 's reputation as a home for hostile , rude , and mean-spirited exchanges suffered a severe beating at the hands of the Reading thread , which was so civilized that participants suggested taking insulin shots afterward .

The Fray is [[known]] as [[friendly]] and [[gentle]] .",1.0,0.5530179738998413,"The Fray 's reputation as a home for hostile , rude , and mean-spirited exchanges suffered a severe beating at the hands of the Reading thread , which was so civilized that participants suggested taking insulin shots afterward .

The Fray is [[renamed]] as [[unpretentious]] and [[inoffensive]] ."
1.0,0.002243936061859131,"Then he turned to Tommy .

He talked to [[Tommy]] .",2.0,0.9996905326843262,"Then he turned to Tommy .

He talked to [[Tomo]] ."
1.0,0.027575969696044922,"oh uh-huh well no they would [[n]]'t would they no

No , they would n't [[go]] there .",0.0,0.7969022989273071,"oh uh-huh well no they would [[nitrogen]]'t would they no

No , they would n't [[going]] there ."
0.0,0.3818545341491699,"The regime 's response of ferocious repression plus numerous other ineptitudes led to a third revolution in 1848 , with the Bonapartists , led by [[Napoleon]] 's nephew , emerging triumphant .

France was ruled by Napoleon 's nephew after they won a revolution in 1848 .",1.0,0.7443352341651917,"The regime 's response of ferocious repression plus numerous other ineptitudes led to a third revolution in 1848 , with the Bonapartists , led by [[Napolean]] 's nephew , emerging triumphant .

France was ruled by Napoleon 's nephew after they won a revolution in 1848 ."
2.0,0.0061057209968566895,"Watch for Pagla Jhora , the Mad Torrent , just after Gladstone 's [[Rock]] -LRB- shaped like the statesman 's head -RRB- .

The [[Mad]] [[Torrent]] [[comes]] before Gladstone 's Rock .",0.0,0.7950901985168457,"Watch for Pagla Jhora , the Mad Torrent , just after Gladstone 's [[Roche]] -LRB- shaped like the statesman 's head -RRB- .

The [[Furious]] [[Flux]] [[poses]] before Gladstone 's Rock ."
2.0,0.060334205627441406,"In the depths of the Cold War , many Americans suspected Communists had infiltrated Washington and were about to [[subvert]] our democracy .

Communists [[assisted]] America 's government during the Cold War .",1.0,0.6852516531944275,"In the depths of the Cold War , many Americans suspected Communists had infiltrated Washington and were about to [[undermine]] our democracy .

Communists [[helped]] America 's government during the Cold War ."
0.0,0.004415154457092285,"To reach Old Cairo take the Nile River [[Bus]] from the jetty near the Ramses Hilton hotel ; it will drop you at the terminus of Masr El-Qadeema ; or take the Cairo metro line 1 to Mari Girgis Station .

You can get to Old Cairo by taking the [[Nile]] River Bus .",2.0,0.766455352306366,"To reach Old Cairo take the Nile River [[Coach]] from the jetty near the Ramses Hilton hotel ; it will drop you at the terminus of Masr El-Qadeema ; or take the Cairo metro line 1 to Mari Girgis Station .

You can get to Old Cairo by taking the [[Nil]] River Bus ."
0.0,0.010268867015838623,"After their [[savage]] battles , the warriors recuperated through meditation in the peace of a Zen monastery rock garden .

The warriors recuperated , after their savage battles , at a Zen monastery rock garden .",2.0,0.9649584889411926,"After their [[sauvage]] battles , the warriors recuperated through meditation in the peace of a Zen monastery rock garden .

The warriors recuperated , after their savage battles , at a Zen monastery rock garden ."
2.0,0.06456434726715088,"they take the [[football]] serious

They think football is meaningless .",1.0,0.956809401512146,"they take the [[flask]] serious

They think football is meaningless ."
0.0,0.2228878140449524,"because we do n't always read the newspaper sometimes it just sits around for a while and then we just chuck it

[[Sometimes]] we throw the newspaper away without reading it .",2.0,0.9173831939697266,"because we do n't always read the newspaper sometimes it just sits around for a while and then we just chuck it

[[Regularly]] we throw the newspaper away without reading it ."
0.0,0.0068593621253967285,"yeah i think i 'll probably just have to go with one of those splint braces or something

I most likely need to use a [[splint]] brace .",2.0,0.9199807643890381,"yeah i think i 'll probably just have to go with one of those splint braces or something

I most likely need to use a [[plaster]] brace ."
2.0,0.2820744514465332,"so he donates a lot not everything but a [[lot]] of the material then what he does n't [[donate]] we just [[go]] out and [[buy]]

He donates all of the [[material]] .",0.0,0.8148320913314819,"so he donates a lot not everything but a [[myriad]] of the material then what he does n't [[donations]] we just [[proceed]] out and [[pimping]]

He donates all of the [[materials]] ."
0.0,0.02309805154800415,"If the collecting entity transfers the nonexchange revenue to the General Fund or another entity , the amount is accounted for as a custodial activity by the collecting entity .

The [[General]] Fund handles nonexchange revenue .",1.0,0.7474089860916138,"If the collecting entity transfers the nonexchange revenue to the General Fund or another entity , the amount is accounted for as a custodial activity by the collecting entity .

The [[Overall]] Fund handles nonexchange revenue ."
2.0,0.15481775999069214,"are [[uh]] [[very]] few and then the other people just plan it you know it 's [[like]] it 's like [[have]] you have have you ever seen the commercial like for Federal Express where the with [[uh]] the [[think]] tank

I have never seen a Federal Express commercial .",1.0,0.5244507789611816,"are [[huh]] [[immeasurably]] few and then the other people just plan it you know it 's [[iike]] it 's like [[could]] you have have you ever seen the commercial like for Federal Express where the with [[yep]] the [[thinks]] tank

I have never seen a Federal Express commercial ."
0.0,0.9910541772842407,"I 've thought it well over ''

I thought about it long and hard .",0.0,0.9910541772842407,"I 've thought it well over ''

I thought about it long and hard ."
0.0,0.008839130401611328,"The [[park]] was established in 1935 and was given Corbett 's name after India became independent .

The park used to be [[named]] after Corbett .",1.0,0.9976611137390137,"The [[parks]] was established in 1935 and was given Corbett 's name after India became independent .

The park used to be [[summoned]] after Corbett ."
