"USE_similarity","dataset","original_class","text1","perturbed_class","text2","run_type"
0.9052410721778872,"imdb",0,"this is definitely nolan's most intimite,and thought-provoking piece. not to say that memento or insomnia are bad,but they were definitely up to more hollywood standards...while following is more of an indie flick. the story is very brilliant,and very well developed. overall...watch this if your a fan of any of nolan's work,i'm sure you'll be able to appreciate it more.",1,"this is definitely nolan's most intimite,and thought-provoking piece. not to say that hermit or overweight are bad,but they were definitely up to ten hollywood standards...while despite is more of an indie superstar. the story is very brilliant,and very well developed. overall...convey this if your a fan of any of nolan's work,panther sure you'll pursue able to appreciate it some.","alzantot"
0.9978035688400269,"imdb",0,"once upon a time, way back in the 1940 's, there lived an actress named veronica lake a beautiful, talented young woman who was once in high demand for many big budget, hollywood pictures fast forward to the late 1960 's, age, alcoholism, and all around bad luck has tarnished everyones favorite actress now a hasbeen, miss lake decides the time has come to follow in the foot steps of her peers ( ? ), joan crawford, and bette davis, and fall back on good ol' reliable horror but flesh feast ? really ? she couldn't have possibly been that washed up to put it delicately, flesh feast is a lifeless pile garbage, possibly one of the top 5 worst films i've ever seen, and i've seen them all lake plays a scientist, who is plotting, with nazi 's, to bring hitler back to life, with youth restoration experiments involving maggots, that's right, maggots unless you're a huge fan of heather hughes, run away and never look back! ! br i know very little about this veronica lake person, as well as 40's flicks, but to think that such a successful career actually became that dismal, is actually pretty sad flesh feast is almost impossible to get through, and by almost, i mean absolutely directed by brad grinter, director of nudist camp pictures, and the man who, coincidentally brought us the greatest b movie ever made, blood freak, just a couple years later one has to wonder, is this what blood freak would have been like if grinter hadn't co directed with steve hawkes ? if so, then god bless steve hawkes you wouldn't think that a religious, dope blood craving, turkey monster could be that much better than experiments involving maggots and hitler, but it really, really is so forget you ever heard of this one and go find blood freak, it's just waiting to entertain you fast forward a couple years later, veronica lake dies of hepititas, broke, and forgotten the end i hate you, flesh feast 1 10",1,"once upon a time, way back in the 1940 's, there lived an actress named veronica lake a beautiful, talented young woman who was once in high demand for many big budget, hollywood pictures fast forward to the late 1960 's, age, alcoholism, and all around bad luck has tarnished everyones favorite actress now a hasbeen, miss lake decides the time has come to follow in the foot steps of her peers ( ? ), joan crawford, and bette davis, and fall back on good ol' reliable horror but flesh feast ? really ? she couldn't have possibly been that washed up to introduces it delicately, flesh feast is a middling pile garbage, assuredly one of the top 5 shittiest movies i've ever seen, and i've seen them all lake plays a scientist, who is plotting, with nazi 's, to bring hitler back to life, with youth restoration experiments involving maggots, that's right, maggots unless you're a huge fan of heather hughes, run away and never look back! ! br i know very little about this veronica lake person, as well as 40's flicks, but to think that such a successful career actually became that dismal, is actually pretty sad flesh feast is almost impossible to get through, and by almost, i mean absolutely directed by brad grinter, director of nudist camp pictures, and the man who, coincidentally brought us the greatest b movie ever made, blood freak, just a couple years later one has to wonder, is this what blood freak would have been like if grinter hadn't co directed with steve hawkes ? if so, then god bless steve hawkes you wouldn't think that a religious, dope blood craving, turkey monster could be that much better than experiments involving maggots and hitler, but it really, really is so forget you ever heard of this one and go find blood freak, it's just waiting to entertain you fast forward a couple years later, veronica lake dies of hepititas, broke, and forgotten the end i hate you, flesh feast 1 10","jin"
0.9795742034912108,"imdb",1,"first, i rated this movie 10 10 to me, it's simply one of the best i saw since i was born ( i'm 23, but i saw numerous films ) the story is cruel, but reality is, too, not ? it went deep into me and stirred my bowels i saw it about 5 or 6 years ago and it still shakes me and i still remember it! br second, there is no ' national preference ' ( this expression is a direct translation from the french ) for this movie i mean it's not because it is a french movie that i put it so high it has really caught me when i saw it furthermore, i don't know well marcel carne's filmography, so i don't know if it is or not his best movie, but i know it is not his most famous hotel du nord, quai des brumes and les enfants du paradis are the most famous third, the movie's in b w, but it deals with inter temporal problems of youth ( not acne ) like love, friends and studies in a modern way it could even be remade frame by frame with actual young actors, a dolby ( tm ) sound and special effects ( a car crash ), it would still be a great film! br problem maybe is it a film to be seen by young adults ( from 16 to 25 years old ) and above, of course for its message to be well understood did i say it was a great movie ?",0,"first, i rated this movie 10 10 to me, it's simply one of the better i saw since i was born ( i'm 23, but i saw numerous films ) the story is cruel, but reality is, too, not ? it went deep into me and stirred my bowels i saw it about 5 or 6 years initially and it still shakes me and i still rember it! br second, there is no ' national preference ' ( this expression is a direct translation from the french ) for this movie i mean it's not than it is a french movie that i put it so high it had exactly catch me when i viewed it furthermore, i don't recognising well françois carne's filmography, so i don't am if it is or not his good movie, but i know it is not his most famous hotel du nord, quai des brumes and les enfants du paradis are the most known third, the movie's in b w, but it handles with inter temporal nuisance of youth ( not acne ) like iove, chummy and studies in a modernize way it could even constitute remake formulating by formulating with actual younger actor, a dolby ( tm ) sound and special effects ( a car crash ), it would still be a great film! br problem maybe is it a film to be seen by young adults ( from 16 to 25 years old ) and above, of course for its message to be well understood did i say it was a great movie ?","jin"
0.9780508875846864,"yelp_polarity",0,"if you like disneyland and waiting hours to ride rides, you will love this s! t show of an office my son has seen dr burford, ky, greenspon, blank over the past 4 months plan on being there all day they moved to an even smaller location this week which is nicer than their prison looking old location however the prison setting is rather appropriate since their staff looks like a bunch of degenerates on a work release program do yourself and child better like i did today and fire these losers",1,"if you like disneyland and awaits hours to excursion rides, you will love this s! t shows of an office my son has seen dr burford, ky, greenspon, blank over the past 4 months plan on being there all day they moved to an even smaller location this week which is nicer than their prison looking old location however the prison setting is rather appropriate since their staff looks like a bunch of degenerates on a work release program do yourself and child better like i did today and fire these dipshits","jin"
0.9981671571731568,"imdb",0,"everyone wants duvall and jones back, come on! viewers are saying things like, zahn and urban aren't as deep...puhlease! were you as deep when you were young? that's the whole point: they have a lot to learn. zahn and urban pull off the shallow innocence they were directed to act, and with superb commitment to preserving the nuances of duvall and jones' input into the characters. zahn is flagrantly perfect as the early gus, and urban is subtly perfect as the early woodrow. what a bold move it must have been for them to take on such a position in the entertainment industry. they must have known they would have everyone coming down on them for not actually being the beloved originals, yet they clearly put the best effort forward. i gave it a 7 because the editing was choppy in places, and time-lines were sketchy, but the acting was a joy to watch. val kilmer was absolutely great. one more thing: i expect audiences would have been more accepting of the mysticism implied by the appearances of a jaguar and blue and gold macaw if more effort had been put into the way they appear and are so simply accepted by the characters.",1,"everyone wants duvall and jones back, come on! viewers are saying things like, zahn and urban aren't as deep...puhlease! were you as deep when you were young? that's the whole point: they have a lot to learn. zahn and urban pull off the shallow innocence they were directed to act, and with superb commitment to preserving the nuances of duvall and jones' input into the characters. zahn is flagrantly perfect as the early gus, and urban is subtly perfect as the early woodrow. what a bold move it must have been for them to take on such a position in the entertainment industry. they must have known they would have everyone coming down on them for not actually being the beloved originals, yet they clearly put the best effort forward. i gave it a 7 because the editing was choppy in places, and time-lines were tolerable, but the acting was a joy to watch. val kilmer was absolutely great. one more thing: i expect audiences would have been more accepting of the mysticism implied by the appearances of a jaguar and blue and gold macaw if more effort had been put into the way they appear and are so simply accepted by the characters.","alzantot"
0.9967197179794312,"imdb",1,"this show was a really good one in many ways, although certainly an atypical western with the hero ( ? ) riding around on a motorcycle rather than a horse, due to the 1914 setting, very late for a western, which tend usually to be set between 1866 and 1890 i remember some controversy about its cancellation at the time but didn't really watch it during its time on nbc when i came to see it and love it was a decade later when i was in the army stationed in germany and it was shown every week from the beginning on armed forces television by then, margot kidder was famous as lois lane but i 'll also always think of her as nichols ' girlfriend in a lot of ways, nichols was a lot like maverick both were much more attracted to getting rich with little effort than they were fighting it was in the little tv magazine that they distributed at the px ( not really an authorized edition of tv guide but made to resemble it as closely as possible without getting into copyright trouble ) that i first learned the real story behind the cancellation i really wonder what the next season with the more violent twin would have been like if they had really made it as planned of course, by the time this show was made the western era of tv had been in decline for around a decade someday i hope to be able to write that the reality era has been in decline for that long! while gunsmoke and bonanza were still running, they were both nearing their ends and it had been years since a new western had really caught on i think that this trend did a lot to hold nichols back, and was the main reason that nbc executives doubted that it would ever find a large audience but to me, a good western, unlike a show set in contemporary times, is somewhat timeless, as are other period shows changing fashions and the like do nothing to make them look any more dated than they were supposed to be, and i think that watching this show, 10 years after it was produced, is really what brought this point home to me also, this show is an early pairing of garner and stuart margolin, who is really one of the all time great sidekicks, and not just in westerns",0,"this show was a awfully adequate one in much ways, although certainly an atypical western with the hero ( ? ) riding around on a motorcycle rather than a horse, due to the 1914 setting, very late for a western, which tend usually to be set between 1866 and 1890 i remember some controversy about its cancellation at the time but didn't really watch it during its time on nbc when i came to see it and love it was a decade later when i was in the army stationed in germany and it was shown every week from the beginning on armed forces television by then, margot kidder was famous as lois lane but i 'll also always think of her as nichols ' girlfriend in a lot of ways, nichols was a lot like maverick both were much more attracted to getting rich with little effort than they were fighting it was in the little tv magazine that they distributed at the px ( not really an authorized edition of tv guide but made to resemble it as closely as possible without getting into copyright trouble ) that i first learned the real story behind the cancellation i really wonder what the next season with the more violent twin would have been like if they had really made it as planned of course, by the time this show was made the western era of tv had been in decline for around a decade someday i hope to be able to write that the reality era has been in decline for that long! while gunsmoke and bonanza were still running, they were both nearing their ends and it had been years since a new western had really caught on i think that this trend did a lot to hold nichols back, and was the main reason that nbc executives doubted that it would ever find a large audience but to me, a good western, unlike a show set in contemporary times, is somewhat timeless, as are other period shows changing fashions and the like do nothing to make them look any more dated than they were supposed to be, and i think that watching this show, 10 years after it was produced, is really what brought this point home to me also, this show is an early pairing of garner and stuart margolin, who is really one of the all time great sidekicks, and not just in westerns","jin"
0.9642203450202942,"imdb",0,"hey, i'm a fan of so bad so good movies but there's nothing so bad so good about rise of the undead it's just so bad and that's it no redeeming cheese, no unintentional humor, nothing! boring apocalyptic zombie ( the undead a few people with hardly any make up ) nonsense with lame special effects ( if you can call those effects ), dumb plot and annoying actors they also have the nerve to rip off and quote from other ( better ) movies ( resident evil, dawn of the dead night of the comet ) and managed to put me to sleep on the side however, it was rise of my eyelids once the end credits rolled though my advice save your money it's not even worth a rental, unless you want to p ss off and or put some people to sleep then go ahead and give it a spin you've been warned )",1,"hey, i'm a breather of so horrid so good movies but there's nothing so bad instead good about rise of the undead it's just so inauspicious and that's it no redeeming cheese, no unintentional jest, nothing! grim darkly zombie ( the undead a few people with hardly any make up ) unbecoming with uninspiring certain effect ( if you can call those effects ), dumb lots and annoying actor they also have the nerve to rip off and quote from other ( better ) films ( residents hurt, aurora of the dead night of the comet ) and managed to put me to sleeps on the sides however, it was rises of my eye once the concludes credits entered whereas my advice economize your money it's not even worth a rental, unless you want to n ss off and or introduces some people to sleep then go ahead and give it a spin you've been warned )","jin"
0.9879952073097228,"yelp_polarity",1,"i really do love bookstores! i enjoy just taking my time and meandering through each section, looking at everything on display i hope upon hope that actual paper books never go the way of the dodo, that would make me one unhappy girl! changing hands offers a couple things that i like they have both new and used books, they do have a reasonably sized children's section, they have a small area of clever gifts and fun things for your home office and they have an area for lectures, book signings and things of that nature i think it is pretty cool you can take your used books in and they will give you store credit for them i have brought in a couple boxes and they definitely gave me a fair prices for the trades ( if for some reason they do not want do not accept a particular book, you can request what they don't buy to come back to you ( or ) you can have them donate the books which is what i do ) clearly i am a fan and will continue to come back for my books random fun gift needs the end",0,"i admittedly do love bookstores! i enjoy just taking my time and meandering through each section, looking at everything on display i hope upon hope that actual paper books never go the way of the dodo, that would make me one unhappy girl! changing hand gives a couple thing that i like they has both new and used books, they do have a reasonably sized children's section, they have a small area of clever gifts and fun things for your home office and they have an area for lectures, book signings and theme of that nature i think it is pretty cool you can take your used books in and they hope rendering you store credit for them i have brought in a couple boxes and they definitely gave me a fair prices for the trades ( if for some reason they do not desiring get not accept a particular book, you can request what they don't buy to come back to you ( or ) you can have them donate the books which is what i do ) clearly i am a fans and intention continuation to happened back for my literature haphazard fun gifts obligated the end","jin"
0.6710667014122009,"movie_review",0,"staggers between flaccid satire and what is supposed to be madcap farce",1,"staggers between jar wry and what is suspicions to happen wacky hilarity","jin"
0.9929551482200624,"imdb",1,"okay, i know that's clich taken on its surface, this is a bad film perhaps in a league with plan 9 from outer space the dialog is suspect ( but the singlish is quite enjoyable ), the plot is not quite believable, gavin's character overacts excessively while watching the movie, somethings happen that truly make you wonder handsome and kim making out on a tank, gwen eating a banana in a bath, just about everything gavin says and does ( psssssssssssssssycho! ! ) these things taken separately are perhaps flaws taken together, however, they are merely quirks watching this movie with an open mind ( especially if you're not familiar with singaporean culture ), and with an open minded group of friends is guaranteed to deliver a lot of laughs and a memorable time you can't go into this movie expecting a masterpiece, or even expecting to take anything serious at all if you can take this film for what it is an underdog film about underdogs, filled to the brim with its own quirks then you should have a good time watching this one! i've already seen it three times and i wouldn't hesitate to watch it three more times! !",0,"okay, i sais that's clich taken on its cursory, this is a bad film perhaps in a league with plan 9 from outer space the dialog is suspect ( but the singlish is quite enjoyable ), the plot is not quite believable, gavin's character overacts excessively while watching the movie, somethings happen that truly make you wonder handsome and kim making out on a tank, gwen eating a banana in a bath, just about everything gavin says and does ( psssssssssssssssycho! ! ) these things taken separately are perhaps flaws taken together, however, they are merely quirks watching this movie with an open mind ( especially if you're not familiar with singaporean culture ), and with an open minded regrouping of friends is guaranteed to fulfil a lot of laughs and a memorable time you can't go into this flick expecting a masterpiece, or even anticipates to take anything serious at all if you can take this film for what it is an underdog film about underdogs, filled to the brim with its own quirks then you should have a good time watching this one! i've already seen it three times and i wouldn't hesitate to watch it three more times! !","jin"
0.9985894560813904,"imdb",1,"if i'd only seen the poster for nurse betty, i probably wouldn't have touched it with a ten foot pole but after i heard some positive buzz, and knowing it made some noise at cannes, i decided to give it a try what i got is a truly enjoyable movie, based on a very entertaining plot rene zelleweger is impressive in her role as nurse ' betty, a woman who is sent into a delusional psychotic episode following a traumatic experience i also liked morgan freeman ( no surprise ) and was pleasantly surprised by foul mouthed comedian chris rock br the film bounces continuously between comedy, drama, romance, and thriller yet despite this apparent identity crisis, it holds up quite well i found my eyes glued to the screen from beginning to end always waiting for the next twist in the story the entire cast is strong, if not spectacular br my only real complaint is that director neil labute ( who made a splash a few years ago with the very impressive and dark in the company of men ' ) relied much too heavily on many cliched hollywood conventions the mood creating musical effects he crammed down our throats during each sentimental scene were unbearable! and he did the standard old let's take some of the minor characters and pair them up at the end in an illogical and unnecessary romance trick, just to make absolutely certain everyone goes home with a smile on their face why must directors and writers treat their audiences like idiots ? ? but the movie is still much too enjoyable to be dragged down very far by these annoying irritations in a very subpar year for movies, ' nurse betty ' ranks as one of the more pleasant surprises of 2000 8 out of 10",0,"if i'd only seen the poster for nurse betty, i probably wouldn't have touched it with a ten foot pole but after i heard some positive buzz, and knowing it made some noise at cannes, i decided to give it a try what i got is a awfully agreeable movie, based on a very entertaining plot rene zelleweger is impressive in her role as nurse ' betty, a woman who is sent into a delusional psychotic episode following a traumatic experience i also liked morgan freeman ( no surprise ) and was pleasantly surprised by foul mouthed comedian chris rock br the film bounces continuously between comedy, drama, romance, and thriller yet despite this apparent identity crisis, it holds up quite well i found my eyes glued to the screen from beginning to end always waiting for the next twist in the story the entire cast is strong, if not spectacular br my only realistic affirmation is that director neil labute ( who made a splash a few years ago with the very impressive and dark in the company of men ' ) relied much too heavily on many cliched hollywood conventions the mood constructed musical effects he crammed down our throats during each sentimental scene were unbearable! and he did the standard old let's take some of the minor characters and pair them up at the end in an illogical and unnecessary romance trick, just to make absolutely certain everyone goes home with a smile on their face why must directors and writers treat their audiences like idiots ? ? but the movie is still much too enjoyable to be dragged down very far by these annoying irritations in a very subpar year for movies, ' nurse betty ' ranks as one of the more pleasant surprises of 2000 8 out of 10","jin"
0.9808999300003052,"imdb",1,"all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an interesting premise, which isn't original, but is a combination of ghost and from beyond, is dealt with in a rather immature manner in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as bad as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on par with a corman-produced entry of his earliest period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you could have had a say in how it was made.",0,"all those who are into the pc culture are aghast at the dogmatic christian view of this film, claiming it contains racist ideation and/or religious intolerance.<br /><br />those who don't care about this, but are oriented towards slick production values and competent acting are dismayed at the lack of such here.<br /><br />those who decry both of these are apoplectic that this production was let loose on the general public, as evidenced in comments here.<br /><br />what is an knack premise, which frog original, but is a combination of ghost and from beyond, is dealt with in a rather immature prowess in this film, yet done with gusto. what the crew and actors lacked in sensibility, professional abilities and technical expertise is somewhat offset by the intensity they display.<br /><br />it isn't nearly as relaxed as many here think, and would have been fine in the hands of someone with maturity and common sense, and it is enough below mediocrity to elicit laughs and groans. however, it unfolds with enough intensity to keep interest throughout, and is close to on hole with a corman-produced entry of his surviving period of work, or the material of arkoff or sam katzman. if you get it for $2 (or less) as did i, you won't feel disappointed, but will wish you still have had a say in how it was made.","alzantot"
0.9840754270553588,"imdb",1,"a klutzy young man returns west after being schooled in the hotel business via boston; he quickly learns his friends in spanish-colonized old california expect him to fill his deceased father's shoes instead--that of a romantic thief known for kissing his female victims after robbing them. colorful but silly m-g-m production has a great deal of talent before and behind the camera, but it never takes off. this might have been fun, second-string material for abbott & costello, but frank sinatra looks lost and embarrassed in the lead. combination of raucous comedy and musical interludes are hindered by the poor staging (sinatra is photographed singing at one point in a mirror, but one doesn't concentrate on his performance so much as noticing how odd the star appears reflected in this way!). kathryn grayson is the governor's daughter who falls for frank, and her high soprano trilling turns her singing scenes into self-parody. aside from robert surtees' cinematography and the decent art direction, this ""bandit"" remains kissless. * from ****",0,"a klutzy young man returns west after being schooled in the hotel business via boston; he quickly informs his friends in spanish-colonized old california expect him to fill his deceased father's shoes instead--that of a romantic thief known for kissing his female witnesses after robbing them. colorful but silly m-g-m production has a great deal of talent days and behind the camera, but it never takes off. this might have been fun, second-string material for abbott & hawke, but frank sinatra looks lost and embarrassed in the lead. combination of raucous comedy and musical interludes are hindered by the poor staging (sinatra is photographed singing at one point in a mirror, but one doesn't concentrate on his performance so much as noticing how odd the star appears nonetheless in this way!). kathryn grayson is the governor's daughter who falls for frank, and eight high trumpet trilling turns her singing scenes into self-parody. aside from robert surtees' cinematography and the decent art direction, this ""bandit"" remains kissless. * up ****","alzantot"
0.9976476430892944,"yelp_polarity",0,"this weekend was my first time in vegas came with a friend here on business, so his company covered the room he was working at the conference center, hence the hotel choice he drove in from la and was much later than my flight, and the hotel was nice enough to be able to transfer the prepaid room into my name so that i could check in we were on the 24th floor with resort club privileges not sure what to compare this to, because the room was pretty generic we got a letter listing our resort level benefits, including lounge access on our floor to have a light breakfast, snacks, and wine cheese social in the evenings, which was a nice touch also included free fitness center access, which i'd researched upon arriving and balked about the 20 day access fee which is insane considering what is actually available it's essentially a room of weight machines, some treadmills, and three outdated ellipticals i was surprised used it for what i needed and left, but nothing there was worth even half of that access fee for the weekend, let alone the day room came with printer but i am still waiting, an hour and a half later, for someone to bring me the cord to actually use it housekeeping says they're still looking for it and to go to the business center instead will do, but not thrilled about it also, my partner was a little annoyed not to get the slippers robe listed among our amenities i'm not a casino fan, so i didn't evaluate that, but the giant sports screen at the superbook was pretty cool didn't want to do the buffet, so went to paradise cafe instead on my first night alone date and i did the sushi bar inside of bennihana's the following night having access to the monorail was a plus all in all, aside from the printer cable situation and fitness center access fees, it was fine but just fine expectations were a little higher",1,"this weekend was my first time in vegas came with a friend here on business, so his company covered the room he was working at the conference center, hence the hotel choice he drove in from la and was much later than my flight, and the hotel was nice enough to be able to transfer the prepaid room into my name so that i could check in we were on the 24th floor with resort club privileges not sure what to compare this to, because the room was pretty generic we got a letter listing our resort level benefits, including lounge access on our floor to have a light breakfast, snacks, and wine cheese social in the evenings, which was a nice poked also integrated free fitness center access, which i'd researched upon arriving and balked about the 20 day access fee which is insane considering what is actually available it's essentially a room of weight machines, some treadmills, and three outdated ellipticals i was surprised used it for what i needed and left, but nothing there was precious even half of that access fee for the weekend, let alone the day room came with printer but i am still waiting, an hourly and a half later, for everyone to bring me the cord to definitely utilise it housekeeping saying they're still finding for it and to go to the business center instead will do, but not thrilled about it also, my partner was a little annoyed not to get the slippers robe listed among our amenities i'm not a casino fan, so i didn't evaluate that, but the giant sports screen at the superbook was pretty cool didn't want to do the buffet, so went to paradise cafe instead on my first night alone date and i did the sushi bar inside of bennihana's the following night having access to the monorail was a plus all in all, aside from the printer cable situation and fitness center access fees, it was fine but just fine expectations were a little higher","jin"
0.8950693607330322,"movie_review",1,"robert harmon's less is more approach delivers real bump in the night chills his greatest triumph is keeping the creepy crawlies hidden in the film's thick shadows",0,"robert harmon's lowest is more approach submits concrete bump in the night chills his greatest conquest is keeping the creepy crawlies hidden in the film's thick darkened","jin"
0.8854338526725769,"movie_review",1,"what elevates the movie above the run of the mill singles blender is its surreal sense of humor and technological finish",0,"what provokes the movie above the run of the mill singles blender is its trippy sense of humor and technician finish","jin"
0.9975357055664062,"imdb",1,"peter strauss, by nature of appearing in mini series and made for tv films, often gets an unfairly high proportion of bad reviews usually from casual observers who saw ten minutes of the film, having channel hopped into it half way through well, i've just read all the other 20 reviews for this film and am delighted to see not a single bad word said about the jericho mile that should be enough to have you blasting out to buy this film! ! peter strauss won an emmy for his role in this film and watching it even once will show you why he deserved it so much br looking to be objective, i attempted to criticise this film instead, i found myself arguing down every one of my possible nit picks this is what true, realistic film making is about this is not your typical hollywood sensationalism, where everything is overacted it's so realistic and true to life that people have thought it's based on a real event! !",0,"peter strauss, by nature of appearing in mini series and made for tv films, often gets an unfairly high proportion of bad reviews usually from casual observers who saw ten minutes of the film, having channel hopped into it half way through well, i've just read all the other 20 reviews for this film and am delighted to see not a single bad word said about the jericho mile that should be enough to have you blasting out to buy this film! ! peter strauss won an emmy for his role in this film and watching it even once will show you why he deserved it so much br looking to be objective, i attempted to criticized this film instead, i found myself arguing down every one of my possible nit picks this is what veritable, realistic film making is about this is not your typical hollywood sensationalism, where everything is overacted it's so realistic and true to life that people have thought it's based on a real event! !","jin"
0.9666029810905457,"yelp_polarity",0,"soso food, bad service, 7 beers yet another irish bar skip this one until they come under better management",1,"woww food, pernicious service, 7 beers yet another irish bar skip this one until they come under better management","jin"
0.9092424511909484,"movie_review",0,"a movie that, quite simply, shouldn't have been made",1,"a movie that, quite uniquely, shouldn't have been worded","jin"
0.9220845699310304,"movie_review",0,"passion, lip synching, tragedy, and lots of really really high notes for me, this opera isn't a favorite, so it's a long time before the fat lady sings",1,"passion, lip sync, tragedy, and lots of really really high notes for me, this opera isn't a preferred, so it's a lasting times before the fatty ladies sing","jin"
0.9893259406089784,"imdb",1,"this show was a pleasant surprise after watching mad tv on a saturday night spike is an excellent host that you can tell is still getting used to it but he is doing great adjusting to his new job i can imagine it being a difficult transition from writer ( seinfeld ) to host however, unlike a lot of new talk show hosts he does not let airtime ride while trying to figure out what to do next he is quick minded and each segment and section rolls into one another smoothly it also doesn't hurt that he's kinda sexy in a nerdy type of way so he's not hard on the eyes like leno or letterman i can't remember the exact episode date that was my favorite but i especially loved the idiot paparazzi skit with a fake j lo and katie holmes great new show! !",0,"this show was a pleasant stuns after watching mad tv on a saturday night spike is an excellent host that you can tell is still getting used to it but he is doing peachy adjusting to his new job i can imagine it being a difficult transition from writer ( seinfeld ) to hosting however, unlike a lot of new talk show hosts he does not let airtime ride while trying to figure out what to do next he is quick minded and each segment and section rolls into one another smoothly it also doesn't hurt that he's kinda sexy in a nerdy type of way so he's not hard on the eyes like leno or letterman i can't reminds the exact episode date that was my favorite but i especially loved the idiot paparazzi skit with a fake j lo and katie holmes sizeable new show! !","jin"
