,label_1,label_2,passage_1,passage_2,score_1,score_2,SE_Thresh,dataset
49,0.0,1.0,"Well, at least my theater group did, lol. So of course I remember watching Grease since I was a little girl, while it was never my favorite musical or story, it does still hold a little special place in my heart since it's still a lot of fun to watch. I heard horrible things about Grease 2 and that's why I decided to never watch it, but my boyfriend said that it really wasn't all that bad and my friend agreed, so I decided to give it a shot, but I called them up and just laughed. First off the plot is totally stolen from the first one and it wasn't really clever, not to mention they just used the same characters, but with different names and actors. Tell me, how did the Pink Ladies and T-Birds continue years on after the former gangs left? Not to mention the creator face motor cycle enemy, gee, what a striking resemblance to the guys in the first film as well as these T-Birds were just stupid and ridiculous. Another year at Rydell and the music and dancing hasn't stopped. But when a new student who is Sandy's cousin comes into the scene, he is love struck by a pink lady, Stephanie. But she must stick to the code where only Pink Ladies must stick with the T-Birds, so the new student, decides to train as a T-Bird to win her heart. So he dresses up as a rebel motor cycle bandit who can ride well and defeat the evil bikers from easily kicking the T-Bird's butts. But will he tell Stephanie who he really is or will she find out on her own? Well, find out for yourself. Grease 2 is like a silly TV show of some sort that didn't work. The gang didn't click as well as the first Grease did, not to mention Frenchy coming back was a bit silly and unbelievable, because I thought that she graduated from Rydell, but apparently she didn't. The songs were not really that catchy; I'm glad that Michelle was able to bounce back so fast, but that's probably because she was the only one with talent in this silly little sequel, I wouldn't really recommend this film, other than if you are curious, but I warned you, this is just a pathetic attempt at more money from the famous musical. 2/10","Well, at least my theater group did, lol. So of course I reminisce watching Grease since I was a little daughter, while it was never my preferred musical or story, it does still hold a little particular placing in my heart since it's still a batch of fun to watch. I heard terrible things about Grease 2 and that's why I decided to never watch it, but my boyfriend said that it really wasn't all that bad and my friends agreed, so I decided to give it a shot, but I called them up and just laughed. First off the plot is fully stolen from the first one and it wasn't genuinely clever, not to mention they just used the same character, but with different names and actors. Tell me, how did the Pink Ladies and T-Birds continue years on after the former gangs left? Not to mention the creator facing motorcar cycle enemy, gee, what a striking resemblance to the blokes in the first film as well as these T-Birds were just silly and absurd. Another year at Rydell and the music and dances hasn't stopped. But when a newer pupil who is Sandy's cousin happens into the scene, he is love struck by a pink lady, Stephanie. But she must stick to the code where only Pink Ladies must stick with the T-Birds, so the new student, decides to train as a T-Bird to win her heart. So he dresses up as a rebel motor cycle bandit who can ride well and defeat the evil bikers from easily kicking the T-Bird's butts. But will he tell Stephanie who he really is or will she find out on her own? Well, unearth out for yourself. Grease 2 is like a silly TV show of some sort that didn't work. The gang didn't click as well as the first Grease did, not to mention Frenchy coming back was a bit silly and unbelievable, because I thought that she graduated from Rydell, but apparently she didn't. The songs were not really that catchy; I'm glad that Michelle was able to bounce back so fast, but that's probably because she was the only one with talent in this silly little sequel, I wouldn't really recommend this film, other than if you are curious, but I warned you, this is just a pathetic attempt at more money from the famous musical. 2/10",0.8083382844924927,0.5180755853652954,0.95,imdb
50,1.0,0.0,"This movie is a perfect portrayal of The Nutcracker; the dancing is wonderful, the scenery in the background was excellent, and I LOVED THAT FLOATING BED. Oh, and the costumes... I particularly loved Marzipan's, the tutu was adorable. The special effects were very well done (e.g. the tree, the bed, etc.), and I quite enjoyed the rats. I love how they didn't make them scary, but cute and huggable. Except for the king, I suppose. If you're a thoroughly masculine person, you won't enjoy this, but this is a very good movie that's good for all ages - just not all levels of testosterone. But I have a few complaints. Firstly, why did they have to put the Sugar Plum Fairy's partner in those terrible tights? It would barely make a difference if he was butt naked! And secondly.. why on EARTH did they have to make Culkin's outfit PINK?","This movie is a faultless depiction of The Nutcracker; the dancing is sumptuous, the scenery in the background was resplendent, and I ADORED THAT FLOATING BED. Oh, and the outfits... I notably loved Marzipan's, the tutu was cute. The special effects were very well done (e.g. the trees, the bed, etc.), and I pretty enjoyed the rats. I loved how they didn't make them frightening, but cute and huggable. Except for the king, I suppose. If you're a carefully masculine persons, you won't enjoy this, but this is a very good film that's good for all ages - just not all grades of testosterone. But I ha a few complaints. Firstly, why did they have to put the Sugar Plum Fairy's partners in those terrible tights? It would scarcely make a difference if he was ass nude! And secondly.. why on EARTH did they have to make Culkin's outfit PINK?",0.9596399068832396,0.513089120388031,0.95,imdb
51,1.0,0.0,"Jessica Alba's Max and Valerie Rae Miller's Original Cindy shines in this actionpacked and atmospheric serial. Wonderfully politically incorrect. Quality varies greatly from episode to episode, but generally the standard is high and when it is not, Jessica is always worth looking at. Valerie's urban jivetalking afroamerican is occationally almost dragging Dark Angel into sitcom territory.","Jessica Alba's Max and Valerie Rae Miller's Original Cindy shines in this actionpacked and atmospheric serial. Divinely political inaccurate. Quality fluctuates radically from episode to episode, but generally the standard is high and when it is not, Jessica is always worth looking at. Valery's urban jivetalking afroamerican is occationally almost dragging Dark Angel into sitcom territory.",0.9932603240013124,0.5580547451972961,0.95,imdb
52,1.0,0.0,"This is my first comment! This is a fantastic movie! I watched it all by luck one night on TV. At first 5 minutes i thought it was a B movie, but afterward i understood what an amazing product this was. I suggested to some friends to see the movie, only to tell me that it was a bad B movie. How wrong. Superficial critiques. I think that the movie is almost a product of genius! The well known director made an excellent job here and it is a shame to tell that he was out of the game all this time.","This is my first comment! This is a sumptuous movie! I watched it all by luck one night on TV. At first 5 minutes i thought it was a B movie, but afterward i understood what an astounding product this was. I suggested to some friends to see the movie, only to tell me that it was a bad B movie. How wrong. Superficial critiques. I think that the movie is almost a product of genius! The well known director made an excellent job here and it is a shame to tell that he was out of the game all this time.",0.9290939569473268,0.8169732689857483,0.95,imdb
53,1.0,0.0,"Beautifully done. A lot of angst. Friendship may not endure all, but in the end it's all that matters, or so a group of friends learn. I have watched it over and over again. The music is also amazing. When Kei loses the one friend he has he gives up until he meets Sho, an orphan boy who is not repelled by his true nature. In the lawless streets of Mallepa they struggle for their own place among a melting pot of Asian races, and learn that sometimes being on top can cost you more than you are ever ready to pay. A surprise ending that grips as much as the whole movie does. I couldn't get enough of it. Gackt and Hyde do a wonderful job of acting, proving they are more than pretty boys who sing.","Admirably done. A batch of angst. Friendship may not endure all, but in the end it's all that matters, or so a group of buddies learn. I ha watched it over and over again. The music is also unbelievable. When Kei loses the one friend he has he gives up until he meets Sho, an orphan boy who is not repelled by his true nature. In the lawless streets of Mallepa they fight for their own place among a melt pot of Asian races, and learn that occasionally being on top can cost you more than you are ever prepared to pay. A surprise ending that grips as much as the whole movie does. I couldn't get enough of it. Gackt and Hyde do a sumptuous job of acting, proving they are more than pretty boys who singing.",0.9927195310592652,0.5007011890411377,0.95,imdb
54,1.0,0.0,"The first of two films by Johnny To, this film won many awards, but none so prestigious as a Cannes Golden Palm nomination. The Triad elects their leader, but it is far from democratic with the behind the scenes machinations. Tony Leung Ka Fai (Zhou Yu's Train, Ashes of Time Redux) is Big D, who plans to take the baton no matter what it takes, even if it means a war. Well, war is not going to happen as that is bad for business. Big D will change his tune or... Good performances by Simon Yam, Louis Koo and Ka Tung Lam (Infernal Affairs I & III), along with Tony Leung Ka Fai. Whether Masons, made men in the Mafia, or members of the Wo Sing Society, the ceremonies are the same; fascinating to watch. To be continued...","The first of two film by Johnny To, this movies won myriad award, but none so proverbial as a Cannes Golden Palm nomination. The Triad opted their leader, but it is far from democratic with the behind the scenes machinations. Toni Leung Ka Fai (Zhou Yu's Train, Ashes of Time Redux) is Large D, who plans to take the baton no matter what it takes, even if it means a war. Well, war is not going to happen as that is inclement for business. Big D will alter his tune or... Good performances by Simon Yam, Louie Koo and Ka Tung Lam (Infernal Affairs I & III), along with Tony Leung Ka Fai. Whether Masons, made males in the Mafia, or member of the Wo Singing Society, the ceremony are the same; riveting to watch. To be incessant...",0.9728029370307922,0.5437141060829163,0.95,imdb
55,0.0,1.0,"I felt like I was watching the Fast and the Furious again, but with different actors and a little bit different plot. I will say the cars in the film are very cool. So, if you like fast cars, then you will probably find this movie mildly entertaining. I also liked Nadia Bjorlin because I've seen her from Days of our Lives. She is a really good singer, but too bad they gave her such lousy songs to sing in this movie. I mean songs about cars; not exactly what you would here on the radio. Since it is a Hollywood film, you have to give this story a little lee way, but in real life I don't think any average joe would come across such a hot girl as Nadia Bjorlin who can drive a race car, fix a car engine, and be a lead singer. It's just all very silly. Another side note, any one willing to wager 25 million on a car race is a nut. But it was kinda of cool at the end when Natasha stops right before the finish line and screws Michael over. Priceless. FINAL VERDICT: This movie is for car freaks. So, if you like fast cars, then I'd recommend this.","I felt like I was watching the Fast and the Furious again, but with different actors and a little bit different plot. I will say the automobiles in the films are very cool. So, if you like swiftly car, then you will probably find this film mildly amusing. I also liked Nadia Bjorlin because I've seen her from Days of our Lives. She is a really good singer, but too bad they gave her such crummy songs to sings in this movie. I mean songs about cars; not exactly what you would here on the radio. Since it is a Hollywood films, you have to give this story a little lee way, but in real life I don't think any average joe would come across such a hot girl as Nadia Bjorlin who can drive a race car, fix a car engine, and be a lead singer. It's just all very silly. Another side note, any one willing to wager 25 million on a cars race is a nuts. But it was kinda of cool at the end when Natasha stop right before the finish line and screw Michael over. Invaluable. FINAL VERDICT: This film is for car freaks. So, if you like fast car, then I'd recommend this.",0.734822154045105,0.6068415641784668,0.95,imdb
56,0.0,1.0,"I was skimming over the list of films of Richard Burton when I came to this title that I recall vividly from when I first saw it on cable in 1982. I remember dialogue from Tatum O'Neal that was just amazingly bad. I remember Richard Burton's character looking so hopelessly lost, and then remembering how his motivations didn't translate to me. In short, I remember ""Circle of Two"" because it was so phenomenally awful. This movie came out at a time when America was going through a rather disturbing period of fascination with unhealthy or skewed angles on teenage sexuality. Recall ""The Blue Lagoon"" (and other Brooke Shields annoyances), ""Lipstick"", ""Little Darlings"", ""Beau Pere"" and other films that just seemed to dwell on teens having sex, particularly with adults. As a teenager during this time, I found the obsession, combined with the sexual excesses of the 70's and 80's, made for a subconsciously unsettling environment in which to figure it all out, so to speak. ""Circle of Two"" is not execrably acted or needlessly prurient, like ""Blue Lagoon"". In fact, it tackles the question of love between the young and the old in a brave, if totally failed, way. But honestly, it is one of those films you will *never* see if you didn't see it on its first run because it was so truly awful. No one would want to have this garbage ever surface to be publicly distributed again.","I was skimming over the list of films of Richard Burton when I came to this title that I recall vividly from when I first saw it on cable in 1982. I remember dialogue from Tatum O'Neal that was just amazingly bad. I remember Richard Burton's character looking so hopelessly lost, and then remembering how his motivations didn't translate to me. In short, I remember ""Circle of Two"" because it was so phenomenally horrible. This films came out at a time when America was going through a rather disturbing period of fascination with unhealthy or skewed angles on teenage sexuality. Recall ""The Blue Lagoon"" (and other Brooke Shields annoyances), ""Lipstick"", ""Little Darlings"", ""Beau Pere"" and other films that just seemed to dwell on teens having sex, particularly with adults. As a teenage during this time, I found the obsession, combined with the sexual excesses of the 70's and 80's, made for a subconsciously unsettling environment in which to figure it all out, so to speak. ""Circle of Two"" is not execrably acted or senselessly prurient, like ""Blue Lagoon"". In fact, it tackles the question of love between the young and the old in a brave, if totally failed, way. But honestly, it is one of those films you will *never* see if you didn't see it on its first run because it was so truly awful. No one would want to have this garbage ever surface to be publicly distributed again.",0.6490063071250916,0.5202072858810425,0.95,imdb
57,1.0,0.0,"How can a movie be both controversial and gentle? This one does it with a near-perfect structure. No one wants their daughters to be athletes. Apparently most cultures don't want their daughters to be small-breasted, either. Here we see a bunch of superb actors we've never heard of before portray folks of different cultures living fairly humdrum lives until their female children want to, and have the potential to, become professional soccer players. The structure around the parallelism of the two cultures is wonderful. There is no condescension. Both cultures are seen as modern and valid. (And yes, both are silly, too). One flaw: the Hindu wedding ceremony seemed to involve hundreds of relatives but not one child among them.","How can a movie be both controversial and gentle? This one does it with a near-impeccable structure. No one wants their daughters to be athletes. Apparently most cultures don't want their daughters to be small-breasted, either. Here we see a bunch of superb actors we've never heard of before portray folks of different cultures living fairly humdrum lives until their female children want to, and have the potential to, become professional soccer players. The structure around the parallelism of the two cultures is sumptuous. There is no condescension. Both cultures are seen as modern and valid. (And yes, both are silly, too). One flaw: the Hindu wedding ceremony seemed to involve hundreds of relatives but not one child among them.",0.9165545701980592,0.5250560641288757,0.95,imdb
58,0.0,1.0,"What did the director think? Everybody who has read the biography of Artemisia is left impressed by her guts to face a public rape trial in Renaissance times and even suffer torture in order to show that Tassi was guilty. That fact shows the real independence and emancipation - in her most terrible hour she stands her MAN. Why do movies depicting Renaissance have to be so clinically beautiful and romantic, are we afraid to see the gritty side of life or has the Hollywood happy-happy-mood won? While I would always defend a director's freedom to create his own reality in a movie I cannot make sense of turning Artimisia's life story on its head. Very disappointing choice by the makers of this film.","What did the director thoughts? Everybody who has read the biography of Artemisia is left impressed by her intestines to facing a populace rape trial in Renaissance times and even suffering torture in decree to displaying that Tassi was guilt. That fact shows the real independence and emancipation - in her most horrendous hour she stands her MAN. Why do movie depicting Renaissance have to be so clinically magnificent and romantic, are we afraid to behold the gritty side of life or ha the Hollywood happy-happy-mood won? While I would always defend a director's freedoms to engender his own reality in a film I cannot make sense of turn Artimisia's life tale on its head. Very disappointing opt by the makers of this film.",0.9730405807495116,0.5195459127426147,0.95,imdb
59,0.0,1.0,"After two long, long opening skits, one of which my brother saw the conclusion coming of and the other totally joke free, we start the fast-forward fest that it GROOVE TUBE proper. Naturally, uber-stupid frat boys who still mainline JACKASS or Tom Green will find the idea of fecal matter coming out of the some tube, SEX OLYMPICS(I really don't need to give you details, do I), and a clown who basically does the ""not very endearing clown"" bit I think I've seen approxiately ninety times now will eat this up like dung beetles: well, more power to you. I just want to express that, despite what you've heard, this movie was in no way a model for the many infinitely funnier movies like KENTUCKY FRIED MOVIE or what not. The skit movie had already been done in AND NOW FOR SOMETHING COMPLETELY DIFFERENT, EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX, and so on. And done way better.","After two long, long opening skits, one of which my brother saw the conclusion coming of and the other totally joke free, we start the fast-forward fest that it GROOVE TUBE proper. Naturally, uber-stupid frat boys who still mainline JACKASS or Tom Green will find the idea of fecal matter coming out of the some tube, SEX OLYMPICS(I really don't need to give you details, do I), and a clown who basically does the ""not very endearing clown"" bit I think I've seen approxiately ninety times now will eat this up like dung beetles: well, more power to you. I just want to express that, despite what you've heard, this movie was in no path a model for the many infinitely funnier movies like KENTUCKY FRIED MOVIE or what not. The skit movie had already been accomplished in AND NOW FOR SOMETHING COMPLETELY DIFFERENT, EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX, and so on. And done way better.",0.6850916147232056,0.5089094638824463,0.95,imdb
60,0.0,1.0,"For die-hard Judy Garland fans only. There are two (2) numbers that are really good -- one where she does a number with an older cleaning lady (you've all seen the pics), and a pretty good number at the very end. There are a couple of scenes where the lines are funny. But, basically, the script is so bad and the movie so dated that it's hard not to cringe at the awfulness throughout. But it's worth the 2.50 to rent the movie -- just be prepared to fast-forward it.","For died-tough Judy Garland enthusiasts only. There are two (2) numbers that are truly good -- one where she does a number with an aged cleaning lady (you've all seen the pics), and a quite good number at the very end. There are a couple of scenes where the lines are funny. But, mainly, the script is so bad and the movies so dated that it's arduous not to cringe at the awfulness throughout. But it's worth the 2.50 to rentals the movies -- just be ready to fast-forward it.",0.8969590663909912,0.5070726871490479,0.95,imdb
61,0.0,1.0,"As with the other episodes in this made-for-TV series expanding on the many adventures of the sea legend, Horatio Hornblower's super human infallibility ruins all chance for suspense. As little Wesley Crusher ruined many seasons of THE NEXT GENERATION, Horatio Hornblower invincibly saves every situation. Each and every clever solution inevitably comes only from the lips of Horatio Hornblower. Immeasurably superior, Hornblower's main trouble in this movie series seems to be tolerating the many error ridden characters above and below him in the chain of command. A perfect being makes for dull story telling. So superior is our hero, that even those who attempt to help him are powerless to do something correctly unless Hornblower is there to direct and control their every move. What is the sense in telling a story about any person who cannot do wrong and will repeatedly win at everything every single time? What is the point of watching such a story?","As with the other episodes in this made-for-TV series expansion on the many adventures of the sea legend, Horatio Hornblower's peachy human infallibility wrecks all luck for suspense. As little Wesley Crusher shattered many seasons of THE NEXT GENERATION, Horatio Hornblower invincibly saves every situation. Each and every clever solution inevitably comes only from the lips of Horatio Hornblower. Tremendously superior, Hornblower's main difficulty in this film series seems to be tolerating the many error ridden characters above and below him in the chain of command. A perfect being makes for dreary tales telling. So superior is our hero, that even those who attempt to help him are powerless to do something duly unless Hornblower is there to direct and control their every move. What is the sense in telling a story about any person who cannot do wrong and will repeatedly win at everything every single time? What is the point of watching such a story?",0.9751976132392884,0.5503206253051758,0.95,imdb
62,1.0,0.0,"ROUEN PRIZES AND THE TRIUMPH OF ""VILLA PARANOIA"" The favorite film of the general public, actually more important than the jury prize, was Erik Clausen's brilliant bittersweet dramatic comedy, ""Villa Paranoia"", which was also selected by the European Youth Jury indicative of its appeal to cinephiles of all ages. The following day director-actor Clausen traveled to the remote Town of MAMERS, Pays de Loire, for a provincial festival of new European cinema, where ""Villa Paranoia"" picked up three more prizes -- Best film, Professional Jury; Best Film, Audience prize; and Best film of another youth jury composed of ""lycens"", French high school students. Five prizes in a single weekend -- not a bad scoop for a film from a small country with unknown actors. In addition, ""Villa"" was awarded the Grand Prix, the MAVERICK SPIRIT AWARD, at San Jose, California, just a week ago, by distinguished British actor Sir Ben Kingsley (""Ghandi""), making for a grand total of six prizes in a single week. If Lars van Trier has put Denmark on the offbeat-oddball Dogma Cinematic map in recent years, there is now a good chance that Veteran Maverick Erik Clausen (62) and his capable crew of actors will soon show the world that Denmark has more to offer than dogmatic drivel, which is to say, a mass audience pleaser for young and old alike. Moreover, the female lead of his film, Sonja Richter, has such a magical screen presence that, with a little more exposure, she stands a good chance of becoming the next international Scandinavian Diva. For the record, ""Villa Paranoia"" is a fiction film, written, directed and acted in by Mr. Clausen, and employing certain motifs from Moliere's ""The Imaginary Invalid"". Anna (Richter), an ambitious young actress, has lost a deeply coveted role in the Moliere play and, reduced to making an utterly stupid TV chicken commercial, is on the verge of suicide. However, Jorgen (Clausen) who runs a massive chicken farm sponsoring the spot, offers her a job with room and board taking care of his cantankerous, senile, wheel-chair ridden father, Walentin, who has not spoken a word since his wife Stella committed suicide years before. Anna is the only one who eventually finds a way of communicating with the hostile silent old grouch -- and moreover, discovers that he has been faking deafness and immobility all these years -- a living ""Malade Imaginaire"". This will lead to her playing the greatest role of her own life in order to uncover the dark secret which led to Walentin's total withdrawal from life and reality. Villa ""Paradise-Paranoia"", true to the Moliere tradition from which it is partially derived, is a heartwarming, multi-layered, serial-comic psycho-drama that literally has something for everybody and only needs proper placement to attain the kind of general international outreach it richly deserves. Alex Deleon, Paris / 21 MARCH, 2005","ROUEN PRIZES AND THE VICTORY OF ""VILLA PARANOIA"" The favorite film of the general public, actually more important than the jury prize, was Erik Clausen's fantastic bittersweet dramatic comedy, ""Villa Paranoia"", which was also selected by the European Youth Jury indicative of its appeal to cinephiles of all ages. The following day director-actor Clausen traveled to the remote Town of MAMERS, Pays de Loire, for a provincial festival of new European cinema, where ""Villa Paranoia"" picked up three more prizes -- Best film, Professional Jury; Best Film, Audience prize; and Best film of another youths jury composed of ""lycens"", French high school students. Five prizes in a single weekend -- not a bad scoop for a film from a small country with unknown actors. In addition, ""Villa"" was awarded the Grand Prix, the MAVERICK SPIRIT AWARD, at San Jose, California, just a week ago, by distinguished British actor Sir Ben Kingsley (""Gandhi""), making for a grand total of six prizes in a single week. If Lars van Trier ha put Denmark on the offbeat-oddball Dogma Cinematic map in recent years, there is now a good chance that Veteran Maverick Eric Clausen (62) and his capable crew of actors will soon show the world that Denmark has more to offer than dogmatic drivel, which is to say, a mass audience pleaser for young and old alike. Moreover, the female lead of his film, Sonja Richter, has such a magical screen presence that, with a little more exposure, she stands a good chance of becoming the next international Scandinavian Diva. For the record, ""Villa Paranoia"" is a fiction film, written, directed and acted in by Mr. Clausen, and employing certain motifs from Moliere's ""The Imaginary Invalid"". Anna (Richter), an ambitious young actress, has lost a deeply coveted role in the Moliere play and, reduced to making an utterly stupid TV chicken commercial, is on the verge of suicide. However, Jorgen (Clausen) who runs a massive chicken farm sponsoring the spot, offers her a job with room and board taking care of his cantankerous, senile, wheel-chair ridden father, Walentin, who has not spoken a word since his wife Stella committed suicide years before. Anna is the only one who eventually finds a way of communicating with the hostile silent old grouch -- and moreover, discovers that he has been faking deafness and immobility all these years -- a living ""Malade Imaginaire"". This will lead to her playing the greatest role of her own life in order to uncover the dark secret which led to Walentin's total withdrawal from life and reality. Villa ""Paradise-Paranoia"", true to the Moliere tradition from which it is partially derived, is a heartwarming, multi-layered, serial-comic psycho-drama that literally has something for everybody and only needs proper placement to attain the kind of general international outreach it richly deserves. Alex Deleon, Paris / 21 MARCH, 2005",0.7505008578300476,0.500155508518219,0.95,imdb
63,1.0,0.0,"""Pecker"" proves that Waters has no intention of changing his tacky ways in his old age. A lot of things have changed since Waters started making films in the 1960s, but 40 years later he is still doing what he wants to do. Over the years, the budget of Waters' films has increased considerably. This is one of his most recent productions, but I was amazed to see that Waters still has that ""trailer-park"" touch. Edward Furlong plays Pecker, a kid who is obsessed with photography. He lives a quite life in Baltimore, MD, with his friends and family. But Pecker attracts the attention of a New York art agent (the always watchable Lili Taylor), and his life changes for the worst. Once again, Waters makes fun of art, fame and heterosexuality. It is not among his best films, but there are some big belly laughs here (""Memama"" has the best lines in the film!). It is consistently clever and funny, and has that very ""queer"" sensibility that I have come to love in Warters' movies.","""Pecker"" prove that Waters has no intention of modification his tacky ways in his ancient age. A batch of things have modified since Waters started making films in the 1960s, but 40 yr later he is still doing what he wants to do. Over the years, the budget of Waters' films ha augment considerably. This is one of his most recent productions, but I was flabbergasted to see that Waters still has that ""trailer-park"" touch. Edward Furlong plays Pecker, a kid who is obsessed with photographic. He lives a quite life in Baltimore, MD, with his friend and familial. But Pecker attracts the attention of a Novel York art agent (the permanently watchable Lili Taylor), and his vie changes for the worst. Once again, Waters makes fun of art, fame and heterosexuality. It is not among his best films, but there are some large belly giggling here (""Memama"" has the best lines in the movies!). It is consistently smarter and funny, and has that very ""queer"" sensibility that I ha come to loved in Warters' movies.",0.9368762373924256,0.5317297577857971,0.95,imdb
64,1.0,0.0,"Broadway and film actor-turned-director John Cassavetes (from Rosemary's Baby)creates a masterpiece with this 1977 film. It stars Gena Rowlands, John Cassavetes himself, Ben Gazzara, Joan Blondell, Paul Stewart, Zohra Lampert, Laura Johnson and there is a cameo by Peter Falk. The premise of the film: An aging stage and film actress (Gena Rowlands)re-evaluates her life after an obscessed fan dies in a car accident trying to get her autograph. The movie has a slow pace and a dark, moody, frightening quality. It has a 60's cinematic look and it even reminded me of Polanski's Rosemary's Baby without the supernatural horror. The fears here are the ones every successful actress has- she is getting old and she will become useless in her career. Furthermore, she feels she has lived a life that lacks any true spirituality, humanity and merit. She has lived only for her career- she has no children, doesn't do charitable deeds, etc. The gradual disintegration of her personality is the meat of this film. She is falling apart. She's in a crisis. Gena Rowlands really gets into the character's tormented psyche and acts the part quite well. She is a terrific actress and this 70's film is a refreshing contrast to the often violent films of the period and or the disaster movies or adventure thrillers. It's a movie with lots of deep-seated emotion but has a cold, cynical feeling, as if Cassavetes is criticizing the mainstream movies and actors of the 70's generation. Either that or this movie is a product of the 70's which was itself cynical in many aspects- Nixon's deception, Watergate, Vietnam, etc. Although the production values are not great, and this film is not well-known, it's a very haunting film with haunting moods. Kudos to the underrated and late director Cassavetes who died in the late 80's.","Broadway and film actor-turned-director John Cassavetes (from Rosemary's Baby)creates a masterpiece with this 1977 film. It stars Gena Rowlands, John Cassavetes himself, Ben Gazzara, Joan Blondell, Paul Stewart, Zohra Lampert, Laura Johnson and there is a cameo by Peter Falk. The premise of the film: An aging stage and film actress (Gena Rowlands)re-evaluates her vie after an obscessed fan died in a car accident trying to get her autograph. The movie has a slow pace and a dark, moody, terrible quality. It has a 60's cinematic look and it even reminded me of Polanski's Rosemary's Baby without the supernatural horror. The anxieties here are the ones every successful actress has- she is getting old and she will become useless in her career. Furthermore, she feels she ha lived a life that lacks any true spirituality, humanity and merit. She has lived only for her career- she has no children, doesn't do charitable deeds, etc. The gradual disintegration of her personality is the meat of this film. She is falling apart. She's in a crisis. Gena Rowlands truly gets into the character's tormented psyche and acts the part quite well. She is a terrific actress and this 70's film is a refreshing contrast to the often violent films of the period and or the disaster movies or adventure thrillers. It's a movie with lots of deep-seated emotion but has a cold, cynical feeling, as if Cassavetes is criticizing the mainstream movies and actors of the 70's generation. Either that or this movie is a product of the 70's which was itself cynical in many aspects- Nixon's deception, Watergate, Vietnam, etc. Although the production values are not great, and this film is not well-known, it's a very haunting film with haunting moods. Kudos to the underrated and late director Cassavetes who died in the late 80's.",0.694828987121582,0.6063921451568604,0.95,imdb
65,0.0,1.0,"I'm a big fan of Lucio Fulci; many of his Giallo and splatter flicks are amongst my favourites of all time, but this made for TV movie is extremely sub par and not what I've come to expect from the great Italian director. The film is neither interesting, like some of Fulci's more tame Giallo's, or gory like the majority of his cult classics; thus leaving it lacking in both major areas, and ultimately ensuring that the film isn't very good. The film works from a plot that has been used many times previously, but still it's an idea that always has the chance of springing an interesting story just because it focuses on the theme of the afterlife, which is the ultimate unknown. This film focuses on Giorgio Mainardi; a man that isn't exactly well liked and after he dies of an apparent stomach hemorrhage, there aren't many people that are sad to see him go. This means that his ghost is trapped somewhere between life and the afterlife, and so he decides to try and get to the bottom of his death, and his only ally in this endeavour is his daughter. The video that I saw this film on is proudly proclaimed that the film is ""in the style of HP Lovecraft"", and that's one of the most blatant attempts to sell a film I've ever seen. There is nothing even slightly reminiscent of the great horror writer in this tale, and the reason for that tagline would appear to be because of title similarity to the Stuart Gordon/Lovecraft film, 'From Beyond' - which is a lot better. The film does benefit from a distinctly Italian style, and the score is rather good. Unfortunately, however, Fulci has seen fit to positively roast every scene in it - and so the theme quickly becomes annoying. The plot plays out in a really boring way, and most of the scenes simply involve the ghost 'desperately' trying to find things out, or the daughter placing her suspicions over her family members. This movie was made for Italian TV, and so it's not surprising that it's all rather tame. There's a little bit of gore and a nightmare sequence with zombies; but this isn't the Fulci we all know and love. Overall, this film is extremely mediocre and not a good representation of Fulci's talents. Not worth bothering with, unless you're a Fulci completist.","I'm a big fan of Lucio Fulci; multiple of his Giallo and splatter flicks are amongst my favourites of all time, but this made for TV movie is extremely sub par and not what I've come to expect from the great Italian director. The film is neither interesting, like some of Fulci's more tame Giallo's, or gory like the majority of his cult classics; thus leaving it lacking in both major areas, and ultimately ensure that the films isn't very good. The film works from a plot that has been used many times previously, but still it's an idea that always has the opportunities of springing an interesting story just because it focuses on the theme of the afterlife, which is the ultimate unknown. This film emphasis on Giorgio Mainardi; a man that isn't exactly well liked and after he dies of an apparent stomach hemorrhage, there aren't many people that are sad to see him go. This means that his ghost is trapped somewhere between life and the afterlife, and so he decides to try and get to the bottom of his death, and his only ally in this endeavour is his daughter. The video that I saw this film on is proudly proclaimed that the film is ""in the style of HP Lovecraft"", and that's one of the most blatant attempts to sell a film I've ever seen. There is nothing even slightly reminiscent of the great horror writer in this tale, and the reason for that tagline would appear to be because of title similarity to the Stuart Gordon/Lovecraft film, 'From Beyond' - which is a lot better. The film does benefit from a distinctly Italian style, and the score is rather good. Unfortunately, however, Fulci has seen fit to positively roast every scene in it - and so the theme quickly becomes annoying. The plot plays out in a really boring way, and most of the scenes simply involve the ghost 'desperately' trying to find things out, or the daughter placing her suspicions over her family members. This movie was made for Italian TV, and so it's not surprising that it's all rather tame. There's a little bit of gore and a nightmare sequence with zombies; but this isn't the Fulci we all know and love. Overall, this film is extremely mediocre and not a good representation of Fulci's talents. Not worth bothering with, unless you're a Fulci completist.",0.6550663709640503,0.5081818103790283,0.95,imdb
