"Unnamed: 0","label_1","label_2","passage_1","passage_2","score_1","score_2","SE_Thresh","dataset"
35,1.0,0.0,"I am decidedly not in the target audience for this film. I am a man nearly 50 who has only recently stumbled across the world of independent film. This happened quite by accident, with the discovery of a movie called Clerks late one night on television. The first two things I noticed about that film were that it was 1) technically amateurish and 2) brilliantly written. When I read an interview with the director in the local paper and he said that one of his influences was Clerks, I started to get interesting. When he said his main influence was The Station Agent, a movie I'd seen on DVD a week prior, I decided I had to go and check it out. The result could be described along the same lines as Clerks, although the two films are nothing alike content wise. Both films suffer from technical gaffes that are overcome through amazing writing. Whereas Clerks is a day in the life of a man who has nothing in his life at all and is afraid to ask tough questions about himself and his situation, Less Like Me is about a man who seemingly forces himself to be constantly busy, he's always running one way or another, filling his life with little things so that he will never have to deal with the big ones. The themes and ideas of this film are strong and poignant. I can tell from watching it that not much has changed since I was growing up, young men still have the same problems they always have. The writer dresses up these problems and themes in the modern vernacular, crafts wonderfully honest characters, and has them do completely believable things. As far as indie cinema goes, this may not be perfect from a technical standpoint, but from an artistic one, it is very close.","I am decidedly not in the target audience for this film. I am a man nearly 50 who has only recently stumbled across the world of independent film. This happened quite by accident, with the discovery of a movie called Clerks late one night on television. The first two things I noticed about that movie were that it was 1) technically amateurish and 2) beautifully written. When I read an interview with the director in the local paper and he said that one of his influences was Clerks, I started to get interesting. When he said his main influence was The Station Agent, a movie I'd seen on DVD a week prior, I decided I ha to go and check it out. The result could be described along the same lines as Clerks, although the two films are nothing alike content wise. Both films suffer from technical gaffes that are overcome through staggering writing. Whereas Clerks is a day in the life of a man who has nothing in his life at all and is afraid to ask hard questions about himself and his situation, Less Like Me is about a man who seemingly forces himself to be incessantly busy, he's always running one way or another, filling his life with little things so that he will never have to deal with the big ones. The theme and ideas of this film are strong and poignant. I can tell from watching it that not much has changed since I was growing up, young men still have the same problems they always have. The writer dresses up these problems and themes in the modern vernacular, crafts wonderfully honest characters, and has them do completely believable things. As far as indie cinema goes, this may not be perfect from a technical standpoint, but from an artistic one, it is very close.",0.8636716604232788,0.5408979058265686,0.98,"imdb"
36,0.0,1.0,"I was skimming over the list of films of Richard Burton when I came to this title that I recall vividly from when I first saw it on cable in 1982. I remember dialogue from Tatum O'Neal that was just amazingly bad. I remember Richard Burton's character looking so hopelessly lost, and then remembering how his motivations didn't translate to me. In short, I remember ""Circle of Two"" because it was so phenomenally awful. This movie came out at a time when America was going through a rather disturbing period of fascination with unhealthy or skewed angles on teenage sexuality. Recall ""The Blue Lagoon"" (and other Brooke Shields annoyances), ""Lipstick"", ""Little Darlings"", ""Beau Pere"" and other films that just seemed to dwell on teens having sex, particularly with adults. As a teenager during this time, I found the obsession, combined with the sexual excesses of the 70's and 80's, made for a subconsciously unsettling environment in which to figure it all out, so to speak. ""Circle of Two"" is not execrably acted or needlessly prurient, like ""Blue Lagoon"". In fact, it tackles the question of love between the young and the old in a brave, if totally failed, way. But honestly, it is one of those films you will *never* see if you didn't see it on its first run because it was so truly awful. No one would want to have this garbage ever surface to be publicly distributed again.","I was skimming over the list of films of Richard Burton when I came to this title that I recall vividly from when I first saw it on cable in 1982. I remember dialogue from Tatum O'Neal that was just amazingly bad. I remember Richard Burton's character looking so hopelessly lost, and then remembering how his motivations didn't translate to me. In short, I remember ""Circle of Two"" because it was so phenomenally horrible. This films came out at a time when America was going through a rather disturbing period of fascination with unhealthy or skewed angles on teenage sexuality. Recall ""The Blue Lagoon"" (and other Brooke Shields annoyances), ""Lipstick"", ""Little Darlings"", ""Beau Pere"" and other films that just seemed to dwell on teens having sex, particularly with adults. As a teenage during this time, I found the obsession, combined with the sexual excesses of the 70's and 80's, made for a subconsciously unsettling environment in which to figure it all out, so to speak. ""Circle of Two"" is not execrably acted or senselessly prurient, like ""Blue Lagoon"". In fact, it tackles the question of love between the young and the old in a brave, if totally failed, way. But honestly, it is one of those films you will *never* see if you didn't see it on its first run because it was so truly awful. No one would want to have this garbage ever surface to be publicly distributed again.",0.6490063071250916,0.5202072858810425,0.97,"imdb"
4,0.0,1.0,"the notion of deleting emotion from people , even in an advanced prozac nation , is so insanely dysfunctional that the rampantly designed equilibrium becomes a concept doofus .","the notion of deleting emotion from people , even in an advanced prozac nation , is so unbelievably dysfunctional that the rampantly designed equilibrium becomes a concepts moron .",0.79984050989151,0.5933552384376526,0.99,"mr"
29,0.0,1.0,"in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan .","in the end , the film collapses on its unstable foundation despite the best endeavors of director joe carnahan .",0.6782403588294983,0.5647464990615845,0.95,"mr"
1,1.0,0.0,"What an overlooked 80's soundtrack. I imagine John Travolta sang some of the songs but in watching the movie it did seem to personify everything that was 80s cheese. Clearly movies that rely on mechanical bulls, bartenders and immature relationships were in style. The best was his lousy Texas accent. Compare that to Friday Night Lights.I suggest watching Cocktail and Stir Crazy to start really getting into the dumbing down of film. Also, as a side note Made in America with Ted Danson and Whoopie Goldberg is an awesomely bad movie. I was so shocked to realize I had never watched it. One more weird movie of this genre would have to include Cadilac Man with Robin Williams. Just remember all of these BIG stars played big roles in these CHEESY movies.. Tom Cruise, Richard Pryor, Robin Williams and John Travolta","What an overlooked 80's soundtrack. I imagine John Travolta sang some of the songs but in watching the movie it did seem to personify everything that was 80s cheese. Clearly movies that rely on mechanical bulls, bartenders and immature relationships were in style. The best was his lousy Texas accent. Compare that to Friday Night Lights.I suggest watching Cocktail and Stir Crazy to start really getting into the dumbing down of film. Also, as a side note Made in America with Ted Danson and Whoopie Goldberg is an awesomely bad film. I was so shocked to realizing I had never watched it. One more weird movie of this genre would have to include Cadilac Man with Robin Williams. Just remember all of these BIG stars played big roles in these CHEESY movies.. Tom Cruise, Richard Pryor, Robin Williams and John Travolta",0.5200479626655579,0.6028201580047607,0.99,"imdb"
1,1.0,0.0,"Let me be clear on one thing: I love this place. The DJ's they have make it a lot of fun and the movie selections are great. In addition, their beer and wine selections are quite tasty. So, why not 5 stars? I think that the crowd just has to pick up, really. I know they're currently working on adding new menu items and movie selections to the place, but right now, it can just be dead. I went in there most recently last Friday. There was literally only one other group of people there. And I use the term ""group of people"" loosely, considering it was a group of two. We ended up leaving, because I can spend time with just my group of friends at my house if I wanted to and we were looking more to have an outing. However, I wanted the FilmBar atmosphere and experience that I certainly get on Saturday nights and it just was not there on Friday. DO go on Saturday nights. DJentrification is great and the vibe is wonderful. BUT...more importantly...go on other days!!! This place needs to fill up. Go see a movie, the theater is great! Get some drinks for happy hour. Go on Friday night and Sunday night! It's a nice bar that really has more of a hip lounge kind of feel. And the great part is that they're improving every day. I think they're only about a year old and it sometimes takes time. But the staff is great, the drinks are perfectly chosen, and the music is generally pretty amazing.","Let me be clear on one thing: I adore this place. The DJ's they have make it a lot of fun and the movie selections are great. In addition, their beer and wine selections are quite tasty. So, why not 5 stars? I think that the crowd just has to pick up, really. I know they're currently working on adding new menu items and movie selections to the place, but right now, it can just be dead. I went in there most recently last Friday. There was literally only one other group of people there. And I use the term ""group of people"" loosely, considering it was a group of two. We ended up leaving, because I can spend time with just my group of friends at my house if I wanted to and we were looking more to have an outing. However, I wanted the FilmBar atmosphere and experience that I certainly get on Saturday nights and it just was not there on Friday. DO go on Saturday nights. DJentrification is great and the vibe is wonderful. BUT...more importantly...go on other days!!! This place needs to fill up. Go see a movie, the theater is great! Get some drinks for happy hour. Go on Friday night and Sunday night! It's a nice bar that really has more of a hip lounge kind of feel. And the great part is that they're improving every day. I think they're only about a year old and it sometimes takes time. But the staff is great, the drinks are perfectly chosen, and the music is generally pretty amazing.",0.5806832909584045,0.5044292807579039,0.99,"yelp-sentiment"
16,0.0,1.0,"I feel like I've just watched a snuff film....a beautifully acted, taut, engrossing and horrible thing! A two hour litany of perversion in the most basic and all inclusive sense of the word, sexual violence and torture, rape, decapitation, incest, corruption, live burial, and abuse, abuse, abuse. No redemption whatsoever. And I WAS entertained. I couldn't stop watching. What does this say about me, about the people who make and act in this sort of thing, and a world that has become so desensitized that eventually real snuff films will be the norm. And I'm neither puritanical nor humorless, I don't try to hide from the existence of darkness, and I definitely have not led a sheltered life, but I am ashamed of myself. AND I'm sorry to see my British cousins dragging the subject-matter sewers the way my own tribe does. It doesn't have to be cozy, but does it have to wallow in vicarious sadism?","I feel like I've just watched a snuff film....a splendidly acted, taut, engrossing and horrendous thing! A two hour litany of perversion in the most basic and all inclusive sense of the word, sexual violence and torturing, rape, decapitation, incest, corruption, live burial, and mistreatment, mistreat, misuse. No redemption whatsoever. And I WAS entertained. I couldn't stop watching. What does this say about me, about the people who make and acts in this sort of thing, and a world that has become so desensitized that lastly real snuff movies will be the norm. And I'm neither puritanical nor humorless, I don't attempt to hiding from the existence of darkness, and I definitely have not led a sheltered life, but I am ashamed of myself. AND I'm sorry to see my British cousins dragging the subject-matter sewers the way my own tribe does. It doesn't have to be cozy, but does it have to wallow in vicarious sadism?",0.944356381893158,0.5119208693504333,0.99,"imdb"
8,1.0,0.0,"Those looking to unleash the interior designer within themselves can do no better than to come here. It's not particularly cheap, but if it's modern and slightly more unique items you are after then this is the place you are looking for. However, it should be noted that this place does not deal exclusively in lights and also offers other interior items generally including some sort of relationship to light in one form or another such as a number of items of furniture consisting of mirrors as their external surface. IF you do want something a bit more specific and have the money to spend then a visit here might be in order.","Those looking to unleash the interior designer within themselves can do no better than to coming here. It's not particularly cheap, but if it's modern and slightly more unique items you are after then this is the place you are looking for. However, it should be remarked that this place does not deal exclusively in lights and also affords other interiors items generally include some sort of relationship to light in one form or another such as a number of items of furniture consisting of mirrors as their external surface. IF you do want something a bit more specific and have the money to spending then a visit here might be in order.",0.8226836323738098,0.5046520829200745,0.97,"yelp-sentiment"
6,0.0,1.0,"I have ordered from Rosati's MANY times in Wisconsin, and having just moved to the area, was SUPER excited to see that there was one near me! I read the previous reviews, even the negative ones, and thought ""surely those negative comments cannot be true!"" Sadly....I was wrong. Here is why: Order: Super stuffed pizza with extra cheese, garlic, green peppers, onions; chicken salad (I know....but it was for my girlfriend!!); Breaded mushrooms. Deliver time was over an hour and 20 mins....but if you KNOW Rosati's, you know you pay a little more, wait a little longer....but the food is SO worth it!!! FOOD: Under cooked. I have ordered the super stuffed pizza many times....with more toppings...and it has usually been delivered hot, crusty, gooey....PERFECT. But there is a difference between a crunchy crust with a chewy center and simply being undercooked. THIS was undercooked....the crust was still dough and the center was cool, with the cheese not completely melted. The breaded mushrooms were the same....the breading was very thick and not completely cooked (the batter was still batter inside and the mushrooms were cool). I did not finish either the mushrooms OR the pizza...and trust me, I ALWAYS finish my food! I ate two pieces and my girlfriend had to try to heat it in the oven........kinda defeats the purpose. The chicken salad....? Seriously...who cares. Unless you have a fitness buff girlfriend, you won't order a chicken salad from ROSATI'S....and if she is a fitness buff she obviously won't care what it tastes like. What got my goat the most was when I called back. The lady on duty told me that sometimes in the delivery process, things can get soggy. Then she offered me a ""partial credit"". Serious ROFL's on that.... Ma'am, I am a serious food orderer. I have ordered all kinds of foods from all kinds of places....I KNOW when it is soggy and when it is undercooked. BOTTOM LINE: I had come to trust Rostati's (as a franchise) and am perfectly aware that sometimes, things can happen (even though it has never happened at any of the Rosati's I ordered from in WI or the one up in Peoria....I cannot speak for other Rosati's over here). I will, of course, use my partial credit and try them again, and naturally, will update this post (for good or bad) when I do! I just hope none of the cooks reads this first and does something naughty to my food!!! Just sayin.","I have ordered from Rosati's NUMEROUS times in Wisconsin, and having just moved to the area, was SUPER excited to see that there was one near me! I read the previous reviews, even the negative ones, and thoughts ""surely those negative comments cannot be true!"" Sadly....I was incorrect. Here is why: Order: Super stuffed pizza with extra cheese, garlic, green peppers, onions; chicken salad (I know....but it was for my girlfriend!!); Breaded mushrooms. Deliver time was over an hour and 20 mins....but if you KNOW Rosati's, you know you pay a little more, wait a little longer....but the food is SO worth it!!! FOOD: Under cooked. I have ordered the super stuffed pizza numerous times....with more linings...and it has usually been delivered hot, crusty, gooey....PERFECT. But there is a difference between a crunchy crust with a chewy center and merely being undercooked. THIS was undercooked....the crust was still dough and the center was cool, with the cheese not utterly melted. The breaded mushrooms were the same....the breading was very thick and not totally cooked (the batter was still batter inside and the mushrooms were cool). I did not finish either the mushrooms OR the pizza...and trust me, I ALWAYS finish my food! I ate two pieces and my girlfriend had to try to heat it in the oven........kinda defeats the purpose. The chicken salad....? Seriously...who cares. Unless you have a fitness buff girlfriend, you won't order a chicken salad from ROSATI'S....and if she is a fitness buff she obviously won't care what it tastes like. What got my goat the most was when I called back. The lady on duty told me that sometimes in the delivery process, things can get soggy. Then she offered me a ""partial credit"". Serious ROFL's on that.... Ma'am, I am a serious food orderer. I have ordered all kinds of foods from all sorts of places....I KNOW when it is soggy and when it is undercooked. BOTTOM LINE: I had come to trust Rostati's (as a franchise) and am perfectly aware that sometimes, things can happen (even though it has never happened at any of the Rosati's I ordered from in WI or the one up in Peoria....I cannot speak for other Rosati's over here). I will, of course, use my partial credit and try them again, and naturally, will update this post (for good or bad) when I do! I just hope none of the cooks reads this first and does something naughty to my food!!! Just sayin.",0.7075385451316833,0.5486818552017212,0.99,"yelp-sentiment"
5,1.0,0.0,"I really don't know what this people are talking about. I have been her costumer more than 3 years now and never had any problems.","I really don't know what this people are talking about. I have been her costumer more than 3 yr now and never had any problem.",0.9300784468650818,0.5251531600952148,0.99,"yelp-sentiment"
21,1.0,0.0,"Love this hotel!! So we got there kind of late (around 5pm) and half our group was staying at the Aria across the street. I told the check-in guys that we didn't want to spend $300 a night which is why we are staying there. He told me not to worry - AND we got upgraded!! All 3 rooms got upgraded to Full 180 degrees Panoramic view suite!! It was amazing!! Our rooms were at least 4x the size of our friends rooms at Aria. And we paid less than 1/3 of the price. And we didn't have to pay a $20 a night resort fee. I'm officially a huge fan of Planet Hollywood. The Full Panoramic view suite was amazing!! The living room was huge.... it literary was a half circle wrapping around the building. The view was amazing too, check out my photos. TIP for Room Upgrade - Either go early, like right at 12:00 or late like 5 - 6 pm. If they are full (or beyond 98% full) they know they will have to upgrade a portion of the rooms anyways, so if you go early they might give you the upgrade. But if they are really not full, go at 6 pm when they think no one else is going to check in so they give you the suites. Out of all the times I gone to Vegas (well over 15 times), I think I only NOT gotten upgrade once. Good luck","Adore this hotel!! So we got there genre of late (around 5pm) and half our group was staying at the Aria across the street. I told the check-in guys that we didn't want to spend $300 a night which is why we are staying there. He told me not to worry - AND we get modernized!! All 3 room get retrofitted to Full 180 degrees Panoramic view suite!! It was staggering!! Our room were at least 4x the sizing of our friends room at Aria. And we paying fewer than 1/3 of the pricing. And we didn't ha to paying a $20 a night resort fee. I'm formally a huge fan of Planet Hollywood. The Full Panoramic view suite was staggering!! The living rooms was gargantuan.... it literary was a half circle wrapping around the building. The view was staggering too, verify out my photographed. TIP for Room Upgrading - Either go early, like right at 12:00 or late like 5 - 6 pm. If they are full (or beyond 98% full) they know they will have to modernize a portion of the rooms anyways, so if you go early they perhaps give you the upgrading. But if they are really not full, go at 6 pm when they think no one else is going to check in so they give you the suites. Out of all the times I gone to Vegas (well over 15 times), I think I only NOT gotten upgrade once. Good luck",0.9993925094604492,0.5090744495391846,0.96,"yelp-sentiment"
4,1.0,0.0,"Dog boarding with Rover.com was easy and worry-free. I especially like that all of the pet sitters are insured through Rover.com so I don't have to worry about anything! The booking process was easy and the sitter very competent. She gave me updates via text message daily and photos.","Dog boarding with Rover.com was uncomplicated and worry-free. I notably like that all of the pet sitters are insured through Rover.com so I don't ha to worry about anything! The booking process was uncomplicated and the sitter very competent. She gave me update via texts message daily and image.",0.9986525774002076,0.7013848423957825,0.96,"yelp-sentiment"
30,1.0,0.0,"I have been a Jodie Foster fan ever since we were both kids, from her Disney years. I loved her tomboy antics in films like Candleshoe. ""Foxes"" was such a huge departure from all of that. Where other young female actors of that era turned to sexual puerility disguised as comedy (""Little Darlings"", anyone?), Jodie went for a depressing and tragic tale of teens dragged to their demise by the powerful allure of temptation and addiction. This was not Disney. This was not Porky's. This was not ""Halloweed"". This was a dark & powerful story of the destruction of young lives. Sadly it's a tale that still plays out on a daily basis all over the country, this film could be replayed (with a current soundtrack) and still be wholly relevant. It's not the best film ever made, it is tired at some parts, not all the performances are particularly outstanding. But Jodie Foster continued to show her chops as a real adult actor (a trend started when she was very young in Taxi Driver). 7 out of 10 Barky","I ha been a Jodie Foster fan ever since we were both kids, from her Disney years. I loved her tomboy antics in films like Candleshoe. ""Foxes"" was such a huge departure from all of that. Where other young female actors of that era turned to sex puerility disguised as comedy (""Little Darlings"", anyone?), Jodie went for a depressing and tragic stories of adolescent dragged to their demise by the powerful allure of enticement and addiction. This was not Disney. This was not Porky's. This was not ""Halloweed"". This was a dark & mighty story of the destruction of young lives. Sadly it's a story that still plays out on a daily basis all over the country, this films could be replayed (with a current soundtrack) and still be altogether relevant. It's not the best movies ever made, it is tired at some parts, not all the performances are particularly outstanding. But Jodie Foster incessant to exhibition her chops as a real adult actor (a tendency commences when she was very young in Taxi Driver). 7 out of 10 Barky",0.9830142259597778,0.5664984583854675,0.96,"imdb"
16,1.0,0.0,"The yogurts were good and I was pleased with the service. The place is not brand new but looks like it was very nice at one point. The floors were a bit dirty but they were white so it must be difficult to keep them clean. I like how big the place and roomy it is with tables outside too.","The yogurts were good and I was glad with the service. The place is not brands new but looks like it was very nice at one point. The floors were a bit filthy but they were white so it must be difficult to maintain them clean. I like how large the place and roomy it is with tables exterior too.",0.7693813443183899,0.6625427007675171,0.97,"yelp-sentiment"
16,0.0,1.0,"Mark Hamill should have felt mighty embarrassed with CORVETTE SUMMER! This time, he uses a new kind of ""force"" to regain the possession of his dream machine, a bright red 'Vette. It looks like another sour teen-age flick the first half-hour and does a U-turn in heading for the wrong direction. The writing and directing jobs are dreadfully done, with a few scenes you can't hardly take. You're expecting this to happen anyway, and you're also sniffing the smell of late-70s hodgepodge. Only a former newcomer like Annie Potts would easily steal the show and save this poor movie from the repo creeps! Her impractical but delightful personality holds on to your interest for good, and this is the finest chance to see her in a swimsuit. Hooray for Annie! Sorry, Mark! I guess the Force wasn't with you this time around.","Marked Hamill should ha felt mighty embarrassed with CORVETTE SUMMER! This time, he used a new genre of ""force"" to recapture the possession of his dream machine, a radiant red 'Vette. It looks like another sour teen-age flick the first half-hour and does a U-turn in header for the incorrect direction. The writing and directing jobs are excruciatingly accomplished, with a few scenes you can't hardly take. You're expecting this to happen anyway, and you're also sniffing the smell of late-70s hodgepodge. Only a former newcomer like Annie Potts would easily steal the show and save this poor films from the repo creeps! Her impractical but delightful personality holds on to your interest for good, and this is the finest luck to behold her in a swimwear. Hooray for Annie! Sorry, Mark! I guess the Force wasn't with you this time around.",0.9735524654388428,0.6510169506072998,0.95,"imdb"
17,0.0,1.0,"a hit- and-miss affair , consistently amusing but not as outrageous or funny as cho may have intended or as imaginative as one might have hoped .","a hit- and-mademoiselle affair , constantly fun but not as outrageous or funny as cho may have intended or as creative as one perhaps have hoped .",0.7434657216072083,0.8215970993041992,0.97,"mr"
14,1.0,0.0,"Stayed here with a friend last September and had the best time. Room was lovely and our view was the Strip. It's pretty far from everything, but worked out fine for us. One goal was to maximize the pool time, so searched for a hotel to satisfy that. Loved baking in the sun then having so many pool options to choose from. Real sand beach was awesome! Didn't end up having time to spend at the adult (topless) Moorea Beach Club (they were closing soon and still wanted $20 from us) and some of the patrons were more of a Jersey Shores type, but still wanted to go! Got pierced around 11:00 at the Starlight Tattoo shop conveniently located right at the hotel, then headed right out for a night of fun! A few friends stay here every visit, and I think I'll do the same - unfortunately a Vegas trip is not in the cards right now :(","Stayed here with a friend last September and had the best time. Rooms was lovely and our view was the Strip. It's pretty far from everything, but worked out fine for us. One goal was to maximize the pool time, so searched for a hotel to cater that. Adore baking in the sun then having so myriad pool option to opt from. Actual sand beach was phenomenal! Didn't end up having time to spend at the adult (topless) Moorea Beach Club (they were closed shortly and still wanna $20 from us) and some of the patrons were more of a Jersey Shores typing, but still wanted to go! Get pierced around 11:00 at the Starlight Tattoo shops conveniently situated right at the hotel, then headed right out for a night of fun! A few friends stay here every visits, and I think I'll do the same - unfortunately a Vegas voyages is not in the cards right now :(",0.9837344884872437,0.5020338296890259,0.97,"yelp-sentiment"
3,1.0,0.0,"] Haven't seen this film? Haven't even heard of this film? It wouldn't surprise me. One of the few truly ""independent"" films produced in the last ten years, no studio had faith in the picture and it was never picked up for major distribution. The independent company Kino Films, gave BOESMAN AND LENA a very limited run with virtually no promotion, and the majority of major film critics didn't even bother reviewing it. I guess a movie based on a one act, one set play about the apartheid and its affect on two individuals never really had a chance in today's market - and it's the intelligent film-lover's loss. For the record, both Angela Bassett and Danny Glover deserved Ocsar nominations (as did the cinematographer) but the film received such little fanfare that I can't even blame the academy on that one. This is a film that is challenging, thought-provoking, and heartbreaking, and it actually requires the audience to meet it on it's own terms. Taking that into consideration, it is definitely not a movie for mindless entertainment. Director John Berry wisely does not attempt to dress-up Athol Fugard's play. Sure, we're given a few fractured flashbacks and some breathtaking scenic shots, but the film version of BOESMAN AND LENA remains, on the whole, a story of two people living in inhumane conditions. Stripped of their basic human rights, Boesman (Glover) and Lena (Bassett) have no one left to attack but each other. A third character joins them for awhile (Willie Jonah, amazing in a largely silent role), but the film's focus never strays from the title characters and what they've become. Bassett and Glover give brave performances as the broken couple, performances that simply could not be improved upon. Vigorously and brutally stimulating, both intellectually and emotionally, BOESMAN AND LENA deserves to be rediscovered of home video. Hands down, the best film of the year 2000.","] Haven't seen this movie? Haven't even heard of this movie? It wouldn't surprise me. One of the few really ""independent"" movies produced in the last ten years, no studio had faith in the picture and it was never picked up for major distribution. The independent company Kino Movie, yielded BOESMAN AND LENA a very restricted run with virtually no promotion, and the majority of major movie critics didn't even bother examination it. I guess a film based on a one act, one set play about the apartheid and its affect on two persons never really had a chance in today's market - and it's the intelligent film-lover's loss. For the record, both Angela Bassett and Danny Glover deserved Ocsar nominations (as did the cinematographer) but the movie received such little fanfare that I can't even blame the academy on that one. This is a film that is challenging, thought-provoking, and heartbreaking, and it actually requires the audience to meet it on it's own terms. Taking that into consideration, it is surely not a movie for mindless entertainment. Director John Berry wisely does not attempt to dress-up Athol Fugard's playing. Sure, we're given a few fractured flashbacks and some breathtaking scenic shots, but the film version of BOESMAN AND LENA remains, on the whole, a story of two people living in inhumane conditions. Stripped of their basic human rights, Boesman (Glover) and Lena (Bassett) have no one left to attack but each other. A third character joins them for awhile (Willie Jonah, amazing in a largely silent role), but the film's focus never strays from the title characters and what they've become. Bassett and Glover give brave performances as the broken couple, performances that simply could not be improved upon. Vigorously and brutally stimulating, both intellectually and emotionally, BOESMAN AND LENA deserves to be rediscovered of home video. Hands down, the best film of the year 2000.",0.7516856193542479,0.5137010216712952,0.98,"imdb"
12,0.0,1.0,"sayles . . . once again strands his superb performers in the same old story .","sayles . . . once again strands his excellent performers in the same old story .",0.5470570325851439,0.9204471111297609,0.99,"mr"
5,1.0,0.0,"Just got my copy of this DVD two disc set and while not perfect, I found the overall experience to be a fun way to waste some time. I have to say right up front that I am a huge fan of Zombie movies, and I truly think that the fine people who made these films must be too. I also have a soft spot for people who are trying, sometimes against all odds, to live a dream. And again, these people are doing it. Is this some award-winning collection of amazing film? No. Not even close. But for what they do on their meager budgets, these films should be recommended. For me, the bottom line is always, was I entertained? Did I have a good time with this movie? And here the answer to both was ""Yes."" The first in the series is also the most raw. It opens with some kind of accident at a nuclear facility and people melt down or something. Cut to some years later and a new housing community is built over the old reactor site. Some kids making a video fall into a hole and find themselves trapped in the bottom levels of the facility. They get rescued, but the hole is not sealed and the people from the opening start lumbering out of the hole. Soon, the whole town is overtaken by the undead. And these zombies are fun. They go from cool rot makeup to the cheapest slap on white-face ever, but they are fun. The whole movie culminates in a showdown between the final survivors of the area and the undead, with our heroes going into the reactor's lower levels to take out the flesh eating zombies and seal the hole forever! Pretty cheesy, but I think it was meant to be. Still, it moves very fast, has buckets of gruesome effects and really tries to have some style. The acting is uneven, but a few good performances shine through and one really should listen to the commentary track. I went back and watched it again with that on and found it to be a good bit of information on the trials and fun that the crew and cast experienced on the movie. Director Todd Sheets seems pretty proud of this, his first film, but also has no delusions. He knows it's a trashy zombie movie, but he does show respect to people involved. Also, Sheets has a great sense of humor and some humble integrity that others could learn from in the movie field. The behind the scenes of Zombie Bloodbath is pretty fun as well. I felt it was almost as entertaining as the film it was made for. There are some great interviews and behind the scenes footage, mixed with news stories about the film from some major places like CNN, FOX and MTV. Over all, a fun little film that is VERY rough around the edges, but still had me laughing and enjoying the ride! I have seen many DV films, and some shot of video films, and many are quite dull, but this one really wasn't. While newer DV films are technically superior, they just aren't fun! Overall, this is a solid, if a bit flawed, release with plenty of extras and TONS of gore and splatter. While not breaking any grand rules of move making, I found the series to be fun and always a laugh, so I give this set a solid recommendation. Todd Sheets was not trying to make award winning art here folks, he was trying, sometimes against all odds it seems, to make fun zero budget, splattery horror and to that end, he has succeeded in spades.","Just got my copy of this DVD two disc set and while not perfect, I found the total experience to be a fun way to waste some time. I have to said right up front that I am a huge fan of Zombie movies, and I truthfully think that the fine people who made these movies must be too. I also have a soft spot for people who are trying, occasionally against all odds, to live a dream. And again, these people are doing it. Is this some award-winning collection of awesome movie? No. Not even close. But for what they do on their meager budgets, these films should be recommending. For me, the bottom line is always, was I entertained? Did I ha a good time with this movie? And here the answer to both was ""Yes."" The first in the series is also the most raw. It open with some sorts of accidents at a nuclear centers and people melt down or something. Cut to some years later and a newer housing community is construct over the old reactor site. Some children making a video fall into a hole and find themselves trapped in the bottom level of the facility. They get rescuing, but the hole is not sealed and the people from the opening commences lumbering out of the hole. Soon, the whole town is overtaken by the undead. And these zombies are fun. They go from cool rot makeup to the cheapest slap on white-face ever, but they are fun. The whole movie culminates in a showdown between the final survivors of the area and the undead, with our heroes going into the reactor's lower levels to take out the flesh eating zombies and seal the hole forever! Pretty cheesy, but I think it was meant to be. Still, it moves very fast, has buckets of gruesome effects and really tries to have some style. The acting is uneven, but a few good performances shine through and one really should listen to the commentary track. I went back and watched it again with that on and found it to be a good bit of information on the trials and fun that the crew and cast experienced on the movie. Director Todd Sheets seems pretty proud of this, his first film, but also has no delusions. He knows it's a trashy zombie movie, but he does show respect to people involved. Also, Sheets has a great sense of humor and some humble integrity that others could learn from in the movie field. The behind the scenes of Zombie Bloodbath is pretty fun as well. I felt it was almost as entertaining as the film it was made for. There are some great interviews and behind the scenes footage, mixed with news stories about the film from some major places like CNN, FOX and MTV. Over all, a fun little film that is VERY rough around the edges, but still had me laughing and enjoying the ride! I have seen many DV films, and some shot of video films, and many are quite dull, but this one really wasn't. While newer DV films are technically superior, they just aren't fun! Overall, this is a solid, if a bit flawed, release with plenty of extras and TONS of gore and splatter. While not breaking any grand rules of move making, I found the series to be fun and always a laugh, so I give this set a solid recommendation. Todd Sheets was not trying to make award winning art here folks, he was trying, sometimes against all odds it seems, to make fun zero budget, splattery horror and to that end, he has succeeded in spades.",0.8294305205345154,0.5014491677284241,0.98,"imdb"
