Input.text,Answer.sentiment.label,Input.label,Title,Description
"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig quite deep to uncover it .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the characters , cast in incredibly contrived circumstances , are totally estranged from realities .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel amiss . they cheapen the totals effect .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"while holm is wonderful as both male and hjejle pretty appealing , the films fail to make the most out of the riveting premise .",Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Computer-altered,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
"when it comes to entertainment , children deserve better than pokemon 4ever .",Real,real,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Real,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
ah-nuld's action hero days perhaps be over .,Computer-altered,fake,Guess reviews are real or fake,You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.
